"Comparison","gene_name","CLIP_log2FC","CLIP_p_value","RiboTag_log2FC","CLIP_direction"
"30v5","Daam1",-0.4915012837421473,0.6825842287455535,0.14429739427328914,"NS"
"30v5","Daam2",-2.8126923679253686,0.09081620410001405,0.3174072379605064,"NS"
"30v5","Dab1",0.4685886776270385,0.5577137801924579,0.09868891817510894,"NS"
"30v5","Dab2ip",NA,NA,0.12120626132084092,"NS"
"30v5","Dach1",-0.23910670588570793,0.8351861188383114,0.16854854882774717,"NS"
"30v5","Dact1",NA,NA,0.25165979700695135,"NS"
"30v5","Dact2",NA,NA,-0.14942338526646662,"NS"
"30v5","Dact3",1.1170685796544504,0.10618112416236962,-0.0872099364331659,"NS"
"30v5","Dad1",NA,NA,-0.1140149523849584,"NS"
"30v5","Dag1",-2.4479225945039396,0.10469262240051591,-0.19978808417273827,"NS"
"30v5","Dagla",0.6642044975955517,0.14108588916551018,-0.26490412424320037,"NS"
"30v5","Daglb",0.9444295935625215,0.44880645081434445,-0.3088056417897312,"NS"
"30v5","Dalir",NA,NA,-0.01846825104540565,"NS"
"30v5","Dalrd3",NA,NA,0.06434924316578165,"NS"
"30v5","Dand5",NA,NA,0.190386881628608,"NS"
"30v5","Dap",NA,NA,-0.2403976613567526,"NS"
"30v5","Dap3",NA,NA,0.0657466003965811,"NS"
"30v5","Dapk1",0.8389206437564001,0.06447442013263173,0.20689305317207973,"NS"
"30v5","Dapk3",NA,NA,-0.05777474191663505,"NS"
"30v5","Dars1",NA,NA,0.04207445205260952,"NS"
"30v5","Dars2",NA,NA,-0.08543853616706491,"NS"
"30v5","Daxx",NA,NA,0.11691177727362449,"NS"
"30v5","Dazap1",NA,NA,-0.013377755322162376,"NS"
"30v5","Dazap2",NA,NA,0.09477849551528575,"NS"
"30v5","Dazl",NA,NA,0.5679157209372128,"NS"
"30v5","Dbf4",NA,NA,-0.17569812187911232,"NS"
"30v5","Dbh",NA,NA,-0.4364434900512662,"NS"
"30v5","Dbi",NA,NA,0.12232014210237595,"NS"
"30v5","Dbndd1",NA,NA,-0.006417903386378096,"NS"
"30v5","Dbndd2",NA,NA,-0.05968891247384374,"NS"
"30v5","Dbnl",NA,NA,-0.07832860455592813,"NS"
"30v5","Dbp",NA,NA,-0.3027650107448328,"NS"
"30v5","Dbpht2",-0.8313189168914326,0.6765174554500751,0.7127714210598749,"NS"
"30v5","Dbr1",4.531103858296845,0.14348372722278327,0.19855555008314635,"NS"
"30v5","Dbt",NA,NA,0.19979803070354482,"NS"
"30v5","Dbx2",NA,NA,0.09273332609348377,"NS"
"30v5","Dcaf1",-2.975981564351991,0.07920264120229445,0.26345325542222964,"NS"
"30v5","Dcaf10",NA,NA,0.2088344068033259,"NS"
"30v5","Dcaf11",NA,NA,6.895277921703872e-4,"NS"
"30v5","Dcaf12",NA,NA,0.07556962216602915,"NS"
"30v5","Dcaf12l1",-2.884131769392833,0.43939394922355,-0.05521853442262822,"NS"
"30v5","Dcaf13",NA,NA,0.1897388072330514,"NS"
"30v5","Dcaf15",NA,NA,-0.005031793004094516,"NS"
"30v5","Dcaf17",NA,NA,-0.053627932578423576,"NS"
"30v5","Dcaf4",NA,NA,0.012481961241823885,"NS"
"30v5","Dcaf5",-1.4240464082961182,0.3426648978731063,0.039069106895665985,"NS"
"30v5","Dcaf6",-0.0010266684108686253,0.9986317101889145,0.12537246016933942,"NS"
"30v5","Dcaf7",-0.620284515994554,0.665456120770302,-0.022923584549316964,"NS"
"30v5","Dcaf8",-2.7959300128005733,0.18959237030892942,0.013454049355844672,"NS"
"30v5","Dcakd",NA,NA,0.04963770566573861,"NS"
"30v5","Dcbld1",NA,NA,-0.12232041434949094,"NS"
"30v5","Dcbld2",NA,NA,-0.026040127585568285,"NS"
"30v5","Dcdc2a",NA,NA,0.3786782938851481,"NS"
"30v5","Dcdc2b",NA,NA,0.4709991888074701,"NS"
"30v5","Dchs1",-4.271267925282526,0.076071321751546,-0.4049806176069205,"NS"
"30v5","Dck",NA,NA,0.06181496968477115,"NS"
"30v5","Dclk1",0.5462939083510678,0.0714088185824281,0.1025524438232289,"NS"
"30v5","Dclk2",-2.0214781377449746,0.19280454632923735,0.06445160649658054,"NS"
"30v5","Dclk3",NA,NA,-0.05407728735351334,"NS"
"30v5","Dclre1a",NA,NA,-0.04981079775480928,"NS"
"30v5","Dclre1b",NA,NA,0.0993933132480062,"NS"
"30v5","Dclre1c",NA,NA,0.4419613221804421,"NS"
"30v5","Dcn",NA,NA,0.9352099344280435,"NS"
"30v5","Dcp1a",NA,NA,0.09419977821545082,"NS"
"30v5","Dcp1b",NA,NA,-0.026709568154890426,"NS"
"30v5","Dcp2",1.1447210426478698,0.19637118518145705,-0.059095363121635235,"NS"
"30v5","Dcps",NA,NA,0.11987054052686326,"NS"
"30v5","Dctd",NA,NA,0.15985234104981705,"NS"
"30v5","Dctn1",NA,NA,-0.03902540864210575,"NS"
"30v5","Dctn3",NA,NA,0.03672904383477693,"NS"
"30v5","Dctn4",-1.593843533920277,0.3061256719291979,0.11097901368090221,"NS"
"30v5","Dctn5",NA,NA,0.0682891515838767,"NS"
"30v5","Dctn6",NA,NA,-0.02634090342846773,"NS"
"30v5","Dctpp1",NA,NA,-0.1842970180868275,"NS"
"30v5","Dcun1d1",-4.0140478264638215,0.0551666143854386,0.09506633525810455,"NS"
"30v5","Dcun1d2",NA,NA,0.09029947777678307,"NS"
"30v5","Dcun1d3",-3.0769367819661246,0.1394666863869357,0.28457288165157285,"NS"
"30v5","Dcun1d4",-2.8433483546131892,0.16039108541005334,-0.017630800220940514,"NS"
"30v5","Dcun1d5",NA,NA,0.07472552563926826,"NS"
"30v5","Dcx",-0.9715528729377709,0.5672882143256716,0.08185596499313896,"NS"
"30v5","Dcxr",NA,NA,-0.23292223933615547,"NS"
"30v5","Dda1",NA,NA,0.10020399702062786,"NS"
"30v5","Ddah2",NA,NA,0.16328639441432477,"NS"
"30v5","Ddb1",-0.41455930947684116,0.8072182556889131,0.010069882993523474,"NS"
"30v5","Ddb2",NA,NA,0.31198157638410773,"NS"
"30v5","Ddhd1",-0.25169858739414375,0.8967547478991647,0.20038882028936045,"NS"
"30v5","Ddhd2",0.8365608165915757,0.14269341734972996,0.11668896491949976,"NS"
"30v5","Ddi2",-1.5078311990271946,0.32724781073453457,0.043506583582191755,"NS"
"30v5","Ddit3",NA,NA,-0.22883145370226585,"NS"
"30v5","Ddit4",NA,NA,-0.08328999563948616,"NS"
"30v5","Ddit4l",NA,NA,3.774633371603751e-4,"NS"
"30v5","Ddo",NA,NA,-0.1307093745065629,"NS"
"30v5","Ddost",NA,NA,-0.24478348535966568,"NS"
"30v5","Ddr1",NA,NA,-0.20932225871486393,"NS"
"30v5","Ddrgk1",NA,NA,-0.30352882577927104,"NS"
"30v5","Ddt",NA,NA,-0.044497549988359184,"NS"
"30v5","Ddx1",0.5509957730713552,0.7020069491837645,-0.02217682291960476,"NS"
"30v5","Ddx10",NA,NA,0.14165396335297809,"NS"
"30v5","Ddx17",-2.7991299399049723,0.07054914142108078,0.1282690101625003,"NS"
"30v5","Ddx18",NA,NA,-0.057665527879015785,"NS"
"30v5","Ddx19a",NA,NA,0.26966588504685174,"NS"
"30v5","Ddx19b",NA,NA,0.11559342478927077,"NS"
"30v5","Ddx20",NA,NA,0.07112211235783109,"NS"
"30v5","Ddx21",NA,NA,0.11231842190383208,"NS"
"30v5","Ddx23",-0.40421297233740816,0.8437369043967151,-0.005718008932020882,"NS"
"30v5","Ddx24",-1.9500849698546747,0.28612893080503443,0.06875445919913573,"NS"
"30v5","Ddx25",NA,NA,0.005067649602344824,"NS"
"30v5","Ddx27",NA,NA,-0.011750750814652247,"NS"
"30v5","Ddx28",NA,NA,0.029819446032248526,"NS"
"30v5","Ddx31",NA,NA,0.08756520750523913,"NS"
"30v5","Ddx39a",NA,NA,0.028563115815842716,"NS"
"30v5","Ddx39b",NA,NA,0.11962903634191141,"NS"
"30v5","Ddx3x",-1.0676258956409597,0.5971171632706007,0.06818746139546401,"NS"
"30v5","Ddx3y",-0.7324779373505677,0.7681802796077754,0.9041848422517996,"NS"
"30v5","Ddx4",NA,NA,0.44901894550449273,"NS"
"30v5","Ddx41",NA,NA,0.1689938655369064,"NS"
"30v5","Ddx46",-1.6166678919291257,0.28001273559630174,-0.060619057574034976,"NS"
"30v5","Ddx47",NA,NA,0.06601522503447983,"NS"
"30v5","Ddx49",NA,NA,-0.08634926982322802,"NS"
"30v5","Ddx5",0.25627139387868514,0.5271134396905979,0.22538434891408082,"NS"
"30v5","Ddx51",NA,NA,0.2278415729267575,"NS"
"30v5","Ddx52",NA,NA,0.09200295281155278,"NS"
"30v5","Ddx54",NA,NA,-0.1106796228705358,"NS"
"30v5","Ddx55",NA,NA,-0.026066036276022338,"NS"
"30v5","Ddx56",NA,NA,-0.0773163754136611,"NS"
"30v5","Ddx59",NA,NA,0.10102119447111464,"NS"
"30v5","Ddx6",0.1551683141218838,0.7378731842047216,0.026303196102349227,"NS"
"30v5","Deaf1",NA,NA,-0.0384764845867518,"NS"
"30v5","Decr1",NA,NA,0.07498434392118071,"NS"
"30v5","Decr2",NA,NA,0.18721344166556583,"NS"
"30v5","Dedd",NA,NA,0.14507673928530873,"NS"
"30v5","Dedd2",NA,NA,-0.02123530160818009,"NS"
"30v5","Def8",NA,NA,0.021662124010208575,"NS"
"30v5","Degs1",NA,NA,-0.11664554556583008,"NS"
"30v5","Dek",NA,NA,-0.008628908604571136,"NS"
"30v5","Dele1",NA,NA,-0.18769373334977152,"NS"
"30v5","Dennd10",-4.839316257024969,0.05696313883117972,0.2533971003753199,"NS"
"30v5","Dennd11",-0.09789522784687499,0.9192290198409625,0.06227603025373713,"NS"
"30v5","Dennd1a",-0.35932113055884285,0.6480177415258845,0.021613271864862723,"NS"
"30v5","Dennd1b",-1.450463475788394,0.14844738214241465,0.17102422943023451,"NS"
"30v5","Dennd2a",NA,NA,0.186748323020698,"NS"
"30v5","Dennd2b",NA,NA,0.32355365991513524,"NS"
"30v5","Dennd4a",-0.2099793200094604,0.6066955904761822,0.14390794030694706,"NS"
"30v5","Dennd4b",0.18768457410427963,0.8179046764196208,-0.11440660365442384,"NS"
"30v5","Dennd4c",-3.9622561070045568,0.05165188298770013,0.1104812539680799,"NS"
"30v5","Dennd5a",0.19923946754816058,0.5937070203569701,0.05305807227657783,"NS"
"30v5","Dennd6a",0.22233880939666628,0.8629340009547641,0.18689448353563876,"NS"
"30v5","Dennd6b",NA,NA,-0.10673202116208229,"NS"
"30v5","Denr",-1.476601672882143,0.5264703101702878,-0.113392409858755,"NS"
"30v5","Depdc5",2.3631808894952573,0.13386523249092833,-0.09581098741469779,"NS"
"30v5","Depdc7",NA,NA,0.18864210839394688,"NS"
"30v5","Deptor",-1.2329269272938583,0.11744063400613682,-0.3461254511536468,"NS"
"30v5","Derl1",-2.0111133732966833,0.33811490438444636,-0.23577476858886476,"NS"
"30v5","Derl2",NA,NA,-0.06031326511495607,"NS"
"30v5","Derl3",NA,NA,-0.7208104367190962,"NS"
"30v5","Desi1",-1.9598356128504635,0.21621567208369144,-0.06387531444522074,"NS"
"30v5","Desi2",NA,NA,0.3472253504879101,"NS"
"30v5","Det1",NA,NA,-0.01136388942472017,"NS"
"30v5","Dexi",NA,NA,-0.0943940181720779,"NS"
"30v5","Dffa",NA,NA,-0.0713035572743005,"NS"
"30v5","Dffb",NA,NA,0.31395443978861565,"NS"
"30v5","Dgat1",NA,NA,-0.04774360241161004,"NS"
"30v5","Dgat2",1.9923675157553742,0.2860057253209119,-0.08867395710862458,"NS"
"30v5","Dgcr2",5.060922353760381,0.05431731154127629,-0.24219347505426872,"NS"
"30v5","Dgcr6",NA,NA,-0.15152645269848,"NS"
"30v5","Dgcr8",-0.770999274711146,0.6596439438350041,-0.15872415329105324,"NS"
"30v5","Dgka",NA,NA,0.17266608934422445,"NS"
"30v5","Dgkb",0.5502218972974243,0.39515037019182653,0.019578678028936043,"NS"
"30v5","Dgkd",-0.8793352197425512,0.4456850330660842,-0.03685720256170593,"NS"
"30v5","Dgke",1.116564863198533,0.06458210239600366,-0.20472279213729108,"NS"
"30v5","Dgkg",-0.3173529049010795,0.7774215608711345,-0.022558866340006038,"NS"
"30v5","Dgkh",0.5443483712608352,0.6877487531477833,-0.05153477617836465,"NS"
"30v5","Dgki",NA,NA,0.0966960490793394,"NS"
"30v5","Dgkq",NA,NA,-0.026883779968048516,"NS"
"30v5","Dgkz",NA,NA,-0.058308698622844504,"NS"
"30v5","Dglucy",NA,NA,-0.16287870336660074,"NS"
"30v5","Dguok",NA,NA,0.1031654248158718,"NS"
"30v5","Dhcr24",NA,NA,-0.5779806454792353,"NS"
"30v5","Dhcr7",NA,NA,-0.31756493549060516,"NS"
"30v5","Dhdds",NA,NA,-0.09052746035791548,"NS"
"30v5","Dhdh",NA,NA,0.027912976006706985,"NS"
"30v5","Dhfr",NA,NA,0.012743566134298112,"NS"
"30v5","Dhodh",NA,NA,-0.11409655767221875,"NS"
"30v5","Dhps",NA,NA,-0.06911748340902031,"NS"
"30v5","Dhrs1",NA,NA,0.014516026069969955,"NS"
"30v5","Dhrs11",NA,NA,0.21670310110685767,"NS"
"30v5","Dhrs13",NA,NA,-0.2441365923568362,"NS"
"30v5","Dhrs3",NA,NA,0.24744408409949148,"NS"
"30v5","Dhrs4",NA,NA,0.20602276223463326,"NS"
"30v5","Dhrs7",NA,NA,-0.29803956370054285,"NS"
"30v5","Dhrs7b",NA,NA,-0.16211669633586703,"NS"
"30v5","Dhtkd1",NA,NA,0.9573266751639997,"NS"
"30v5","Dhx15",-1.7780490212744442,0.27577759013062403,0.28454298619761814,"NS"
"30v5","Dhx16",NA,NA,0.1161512440145683,"NS"
"30v5","Dhx30",-0.9630107381809823,0.4352066736174689,-0.045989429035468175,"NS"
"30v5","Dhx33",-0.45069618172287385,0.7952674508054841,0.19266876975635822,"NS"
"30v5","Dhx34",NA,NA,-0.16435574160800606,"NS"
"30v5","Dhx35",NA,NA,0.1151960075246571,"NS"
"30v5","Dhx36",0.1512482730125102,0.8677365629250833,0.034218797891956046,"NS"
"30v5","Dhx37",NA,NA,-0.007943134260151552,"NS"
"30v5","Dhx38",NA,NA,0.10132275643657558,"NS"
"30v5","Dhx40",1.525461230956841,0.33126831486319275,0.4466439739896211,"NS"
"30v5","Dhx57",-0.3327073112667436,0.8724745657736962,0.04824989430841852,"NS"
"30v5","Dhx8",-1.340338530280905,0.45734859455671384,-0.061630155315295795,"NS"
"30v5","Dhx9",-0.22311040806336369,0.8052124028392919,0.04133753069918486,"NS"
"30v5","Diablo",NA,NA,0.0719942168365624,"NS"
"30v5","Diaph1",0.8253912598152102,0.684887530062114,0.08165289243151654,"NS"
"30v5","Diaph3",NA,NA,0.0531992378401603,"NS"
"30v5","Dicer1",-0.31402192932197615,0.8303423281394396,0.05712012771161525,"NS"
"30v5","Dido1",0.4677324629926969,0.7943164992396406,0.07063649421351131,"NS"
"30v5","Dimt1",NA,NA,0.3400444150044868,"NS"
"30v5","Dio2",-0.24258595711013875,0.8839144853379785,0.38349005214663107,"NS"
"30v5","Dip2a",-1.9358276351218549,0.19122912957950822,-0.10988582426902664,"NS"
"30v5","Dip2b",0.19729891410347156,0.6750952254273934,0.12093898514696083,"NS"
"30v5","Dip2c",-0.0302112571160702,0.9459254287142485,-0.03252955511244324,"NS"
"30v5","Dipk1a",-3.034758326699858,0.054245662443538706,-0.26149271498041227,"NS"
"30v5","Dipk1b",NA,NA,-0.311803072604622,"NS"
"30v5","Dipk2a",-1.8575805557177951,0.3625685718178704,0.3294792005524395,"NS"
"30v5","Diras1",NA,NA,-0.04230504769633129,"NS"
"30v5","Diras2",0.43889677582001996,0.48238618945320766,-0.0782148018595825,"NS"
"30v5","Dis3",NA,NA,0.07052510399840957,"NS"
"30v5","Dis3l",0.550234995337076,0.8515424158545363,0.04772656379781551,"NS"
"30v5","Dis3l2",NA,NA,-0.03552681139750994,"NS"
"30v5","Disc1",NA,NA,0.1947318619996879,"NS"
"30v5","Disp1",NA,NA,-0.15021501909142013,"NS"
"30v5","Disp2",0.7371697798004528,0.10532819599652142,-0.2567606847057747,"NS"
"30v5","Disp3",NA,NA,-0.05704096806300563,"NS"
"30v5","Dixdc1",-2.374407631650553,0.18512659486788924,-0.031241803323183655,"NS"
"30v5","Dkc1",NA,NA,0.007222508406077033,"NS"
"30v5","Dkk3",1.2685175981173102,0.16107503162497191,-0.17544120271520042,"NS"
"30v5","Dlat",-1.2516837537056709,0.4373563138359067,-0.03544594032036643,"NS"
"30v5","Dlc1",-0.12188808549973151,0.864985073822001,0.01689527763261653,"NS"
"30v5","Dld",-3.4275932273897327,0.12180306923145981,0.00584523169939105,"NS"
"30v5","Dleu2",NA,NA,0.14584731319063185,"NS"
"30v5","Dleu7",NA,NA,0.029777637396103666,"NS"
"30v5","Dlg3",-1.233780516922736,0.5353014510882179,-0.013537162080603458,"NS"
"30v5","Dlg4",0.7936598111002482,0.3295452485823208,0.025215978924723634,"NS"
"30v5","Dlg5",0.5024489909584373,0.5889777352296887,-0.23436822440427516,"NS"
"30v5","Dlgap1",0.8938925595802534,0.1441292520077225,0.0329959563861773,"NS"
"30v5","Dlgap2",0.8226932045228641,0.29486954274260346,0.011922170303300058,"NS"
"30v5","Dlgap3",1.089969385192004,0.2438185145360769,-0.03259925464116567,"NS"
"30v5","Dlgap4",0.8766744197599428,0.2107582335324151,0.003599709848340648,"NS"
"30v5","Dlk2",NA,NA,-0.2276018217531493,"NS"
"30v5","Dll1",NA,NA,-0.01261597557476719,"NS"
"30v5","Dlst",NA,NA,0.03551388981771654,"NS"
"30v5","Dlx1as",NA,NA,0.5087848795047994,"NS"
"30v5","Dlx6os1",NA,NA,0.23684085711387845,"NS"
"30v5","Dmac1",NA,NA,0.01764836454918951,"NS"
"30v5","Dmac2",NA,NA,-0.05828739592299942,"NS"
"30v5","Dmac2l",NA,NA,0.13136631736526097,"NS"
"30v5","Dmap1",NA,NA,-0.08048927473636293,"NS"
"30v5","Dmd",-0.26429567560901784,0.5233097223419159,0.057035562659501673,"NS"
"30v5","Dmpk",NA,NA,-0.10322658135868133,"NS"
"30v5","Dmrtc1a",NA,NA,-0.11212039262268367,"NS"
"30v5","Dmtf1",NA,NA,0.11158406025454959,"NS"
"30v5","Dmwd",0.3545432521939311,0.5809498344589709,-0.04195507690279116,"NS"
"30v5","Dmxl1",-0.2109299503035773,0.5793086819590728,0.21052811028873294,"NS"
"30v5","Dmxl2",0.6443920683652316,0.05520883034843332,-0.02320814441035814,"NS"
"30v5","Dnaaf10",NA,NA,0.03604335239487941,"NS"
"30v5","Dnaaf11",NA,NA,0.05645483476663596,"NS"
"30v5","Dnaaf2",NA,NA,0.4219474757756397,"NS"
"30v5","Dnaaf4",NA,NA,0.34827660599042154,"NS"
"30v5","Dnaaf5",NA,NA,0.08619904527958133,"NS"
"30v5","Dnaaf8",NA,NA,0.22972645859735638,"NS"
"30v5","Dnaaf9",-0.23190358029372504,0.7326119919786649,0.2178494115434394,"NS"
"30v5","Dnah1",NA,NA,-0.08317506940295652,"NS"
"30v5","Dnah7a",NA,NA,-0.4816124626496263,"NS"
"30v5","Dnah9",0.11851594007167088,0.9101131181418827,0.16755225134420834,"NS"
"30v5","Dnai4",NA,NA,0.5540729914905916,"NS"
"30v5","Dnaja1",0.219706955024201,0.7500754944009278,0.2768350029594067,"NS"
"30v5","Dnaja2",-0.11834537574085857,0.9378524266727829,0.13627609402796853,"NS"
"30v5","Dnaja3",0.2999964652145568,0.8734279803798495,-0.04798821590769025,"NS"
"30v5","Dnaja4",2.915479780122384,0.1789964592334663,0.19906880564748475,"NS"
"30v5","Dnajb1",NA,NA,0.9753914942773502,"NS"
"30v5","Dnajb11",NA,NA,-0.060419182980209984,"NS"
"30v5","Dnajb12",4.452932480856316,0.13791177742398594,-0.08019676048456516,"NS"
"30v5","Dnajb2",NA,NA,0.014436314333471745,"NS"
"30v5","Dnajb3",NA,NA,-0.19056087125121243,"NS"
"30v5","Dnajb4",-3.1227182481070317,0.1537342395966762,0.5697362119975198,"NS"
"30v5","Dnajb5",NA,NA,0.4501404398260742,"NS"
"30v5","Dnajb6",NA,NA,0.016798284493672364,"NS"
"30v5","Dnajb9",NA,NA,0.07118881444828186,"NS"
"30v5","Dnajc1",NA,NA,-0.11459363511827432,"NS"
"30v5","Dnajc10",-1.226990914993729,0.4653444018495255,-0.33582145694680665,"NS"
"30v5","Dnajc11",NA,NA,0.017153007193731,"NS"
"30v5","Dnajc12",NA,NA,0.2958774025626497,"NS"
"30v5","Dnajc13",0.3129676688951717,0.6226770116400141,-0.0021448463827575294,"NS"
"30v5","Dnajc14",-1.0370245417071966,0.6665644155381423,-0.2279770525045007,"NS"
"30v5","Dnajc15",NA,NA,0.022635240323313464,"NS"
"30v5","Dnajc16",-1.1719774610110867,0.40692503844978944,-0.22899396540015146,"NS"
"30v5","Dnajc17",NA,NA,-0.08814449713180132,"NS"
"30v5","Dnajc18",-0.7015011629321362,0.611675986250533,-0.13348201544767432,"NS"
"30v5","Dnajc19",NA,NA,-0.09585752188165744,"NS"
"30v5","Dnajc2",NA,NA,-0.02493783395504751,"NS"
"30v5","Dnajc21",NA,NA,0.06285151086057723,"NS"
"30v5","Dnajc24",NA,NA,0.025532300390927822,"NS"
"30v5","Dnajc25",NA,NA,0.4064602349218705,"NS"
"30v5","Dnajc27",0.6643070574502519,0.7321198392061626,8.207979390113042e-4,"NS"
"30v5","Dnajc28",NA,NA,0.27484816872619505,"NS"
"30v5","Dnajc3",-0.02638340530936123,0.9845587522462382,0.035273595915151584,"NS"
"30v5","Dnajc30",NA,NA,-0.11248325577571305,"NS"
"30v5","Dnajc4",NA,NA,-0.2778105506594947,"NS"
"30v5","Dnajc5",-0.2973796232779473,0.8514919136949775,-0.011918461387569032,"NS"
"30v5","Dnajc6",0.34599011476537456,0.8390733684307061,-0.05090304429311703,"NS"
"30v5","Dnajc7",-1.16696277014662,0.29706649200488305,0.055445243414744654,"NS"
"30v5","Dnajc8",NA,NA,0.05709747659064726,"NS"
"30v5","Dnajc9",NA,NA,-0.07337600986869265,"NS"
"30v5","Dnal1",1.2953144561624534,0.17342564309038075,-0.019879107085269347,"NS"
"30v5","Dnal4",NA,NA,-0.13504042016136555,"NS"
"30v5","Dnase2a",NA,NA,-0.335192391093088,"NS"
"30v5","Dnhd1",NA,NA,0.16556120829612805,"NS"
"30v5","Dnlz",NA,NA,0.16876905478231813,"NS"
"30v5","Dnm1",3.4463489447489426,0.05228194338399445,0.0036803978925814013,"NS"
"30v5","Dnm1l",-1.5764849838582604,0.32137458782321593,0.11896322266426043,"NS"
"30v5","Dnm2",NA,NA,0.19388494091329492,"NS"
"30v5","Dnm3",0.6850668490715253,0.6127504488122184,0.051416313857787305,"NS"
"30v5","Dnmbp",NA,NA,-0.14205262025697438,"NS"
"30v5","Dnmt1",-1.546810013806013,0.4147494441866538,-0.11753473981178704,"NS"
"30v5","Dnmt3a",-0.5255159448521131,0.7332646807036584,-0.14073487180650043,"NS"
"30v5","Dnpep",NA,NA,0.02251639672641976,"NS"
"30v5","Dnph1",NA,NA,-0.13073665071223256,"NS"
"30v5","Dnttip1",NA,NA,-0.10464988862934352,"NS"
"30v5","Dnttip2",0.8770878965778524,0.6930595020523749,0.2128215474475264,"NS"
"30v5","Doc2a",NA,NA,-0.0968054954899805,"NS"
"30v5","Doc2b",0.34667162310387845,0.8371366373235392,0.2162376981286739,"NS"
"30v5","Dock1",-1.7714369337042628,0.12669931981314123,0.15317097448258,"NS"
"30v5","Dock10",0.08892851209495589,0.8648476037757206,0.052548244322418995,"NS"
"30v5","Dock11",-0.8159192221322056,0.5040977410674341,0.09737781917605705,"NS"
"30v5","Dock3",0.16203823765384984,0.7860376706572108,-0.037673152236575795,"NS"
"30v5","Dock4",0.23324101561140154,0.5769417336577343,0.07382714175311632,"NS"
"30v5","Dock7",0.05470182956113634,0.9701326988322343,0.2754830728451976,"NS"
"30v5","Dock9",0.5245553347180367,0.08338229751591697,0.005225558137864242,"NS"
"30v5","Dohh",NA,NA,-0.08642506617709911,"NS"
"30v5","Dok1",NA,NA,0.07207001787380996,"NS"
"30v5","Dok3",NA,NA,0.177152224146294,"NS"
"30v5","Dok4",NA,NA,0.021493587192767498,"NS"
"30v5","Dok5",NA,NA,-0.18395164043476178,"NS"
"30v5","Dok6",0.6287652504738945,0.4058554166099152,0.007518951344128201,"NS"
"30v5","Dok7",NA,NA,-0.14724935630598235,"NS"
"30v5","Dolk",NA,NA,-0.38726394241337736,"NS"
"30v5","Dolpp1",NA,NA,-0.14178906075895953,"NS"
"30v5","Donson",NA,NA,0.1133617084906364,"NS"
"30v5","Dop1a",2.0521828378888487,0.20396265396658955,0.016195639223092095,"NS"
"30v5","Dpagt1",NA,NA,-0.2809038317714481,"NS"
"30v5","Dpcd",NA,NA,-0.04177651769639814,"NS"
"30v5","Dpf1",NA,NA,-0.02773689177110277,"NS"
"30v5","Dpf2",-2.146421362262779,0.35099072630471184,0.10967580922085655,"NS"
"30v5","Dpf3",NA,NA,0.1567845687817202,"NS"
"30v5","Dph1",NA,NA,0.18191718975433696,"NS"
"30v5","Dph2",NA,NA,0.05253081750144612,"NS"
"30v5","Dph3",NA,NA,0.12360227500941519,"NS"
"30v5","Dph5",NA,NA,0.008250796614153654,"NS"
"30v5","Dph6",NA,NA,0.11103906455865116,"NS"
"30v5","Dph7",NA,NA,-0.19035454845200517,"NS"
"30v5","Dpm1",NA,NA,0.05562296446386623,"NS"
"30v5","Dpm2",NA,NA,-0.06037141324031296,"NS"
"30v5","Dpm3",NA,NA,-0.17992813462664325,"NS"
"30v5","Dpp10",1.2410832346230345,0.1022718993061767,0.1252598387257638,"NS"
"30v5","Dpp3",0.6857732507906589,0.49466106726825543,-0.0999055668064604,"NS"
"30v5","Dpp6",0.9590559803247108,0.11735791418458945,-0.24342463844822512,"NS"
"30v5","Dpp7",NA,NA,-0.14119453775007143,"NS"
"30v5","Dpp8",0.5777696217691624,0.10124345315957169,0.07698296434817758,"NS"
"30v5","Dpp9",-0.8704319703371546,0.5183836079685535,0.030019540141125477,"NS"
"30v5","Dpy19l1",-1.8723193450747582,0.29809480850305936,0.16156002608924222,"NS"
"30v5","Dpy19l3",-2.3761139311352246,0.18191635788361665,0.0324742387158456,"NS"
"30v5","Dpy19l4",-0.03465025597510851,0.9848954194119612,-0.19702368606633347,"NS"
"30v5","Dpy30",NA,NA,0.16712033718254063,"NS"
"30v5","Dpyd",NA,NA,-0.1276009011099712,"NS"
"30v5","Dpysl2",0.7884369132572138,0.1385560287054919,0.028477735363732465,"NS"
"30v5","Dpysl3",NA,NA,0.25119413699721066,"NS"
"30v5","Dpysl4",NA,NA,-0.014294487636145482,"NS"
"30v5","Dpysl5",NA,NA,0.0034386530249224867,"NS"
"30v5","Dr1",NA,NA,0.31863316721092383,"NS"
"30v5","Dram2",NA,NA,-0.11441209340206916,"NS"
"30v5","Drap1",NA,NA,0.06236861190002299,"NS"
"30v5","Drc1",NA,NA,-0.1422234229120455,"NS"
"30v5","Drc3",NA,NA,-0.18141292002391027,"NS"
"30v5","Drd1",NA,NA,-0.8788517882642788,"NS"
"30v5","Drd5",NA,NA,-0.14920941246726604,"NS"
"30v5","Drg1",NA,NA,0.057816130403110365,"NS"
"30v5","Drg2",NA,NA,-0.06930826803246931,"NS"
"30v5","Drosha",-0.06325830643611186,0.8820478775537671,0.1277880826241016,"NS"
"30v5","Drp2",1.7223890655332474,0.41268798133832363,0.11631977622861246,"NS"
"30v5","Dscaml1",0.19907024593548928,0.7597243657742148,-0.1616463085768979,"NS"
