"gene_name","comparison","log2FC","pvalue","significance_status","labeled","label_direction"
"Eif4h","30v5",-1.15664765354468,0.495227702885895,"NS","No","Not_labeled"
"Eif5","30v5",-0.99999239124886,0.239998522428749,"NS","No","Not_labeled"
"Eif5a2","30v5",-2.52438907835158,0.300242075369749,"NS","No","Not_labeled"
"Eif5b","30v5",-0.494383015667793,0.488083932279617,"NS","No","Not_labeled"
"Elapor1","30v5",-0.606047394088992,0.772106528268096,"NS","No","Not_labeled"
"Elapor2","30v5",-2.09641291449572,0.0656690935841666,"NS","No","Not_labeled"
"Elavl1","30v5",0.634946334370703,0.283100278409491,"NS","No","Not_labeled"
"Elavl3","30v5",0.598294648656912,0.169871362109304,"NS","No","Not_labeled"
"Elf1","30v5",-4.83966903993122,0.00046153396280278,"CLIP_Down","No","Not_labeled"
"Elfn1","30v5",-0.692090143458066,0.608560232004719,"NS","No","Not_labeled"
"Elfn2","30v5",0.548160158526126,0.337060951779544,"NS","No","Not_labeled"
"Elk1","30v5",2.25038926068869,0.000381408415169489,"CLIP_Up","No","Not_labeled"
"Elk4","30v5",-6.30920644261249,0.0324079639881639,"CLIP_Down","No","Not_labeled"
"Ell2","30v5",-2.73237936418234,0.120829528397857,"NS","No","Not_labeled"
"Elmo2","30v5",-0.15431526133945,0.922044914804325,"NS","No","Not_labeled"
"Elmod1","30v5",-0.0701208043240888,0.911890576008994,"NS","No","Not_labeled"
"Elmod3","30v5",3.10680253290785,0.148719947515097,"NS","No","Not_labeled"
"Eloa","30v5",-5.90175294464218,0.00318832428735862,"CLIP_Down","No","Not_labeled"
"Eloc","30v5",4.96916906870667,0.011367695941503,"CLIP_Up","No","Not_labeled"
"Elovl5","30v5",-1.0012421405601,0.552328627561399,"NS","No","Not_labeled"
"Elovl6","30v5",-1.49540543951212,0.302314791573826,"NS","No","Not_labeled"
"Elp1","30v5",-0.52941612395886,0.737693221215214,"NS","No","Not_labeled"
"Elp2","30v5",-2.29100236549788,0.148096392340791,"NS","No","Not_labeled"
"Emc1","30v5",-1.23840251927918,0.597079853333937,"NS","No","Not_labeled"
"Emc3","30v5",0.439291571319185,0.767388397797984,"NS","No","Not_labeled"
"Emc4","30v5",-4.94523529442543,0.0699064338552657,"NS","No","Not_labeled"
"Emc7","30v5",-3.55992640412868,0.108918006069519,"NS","No","Not_labeled"
"Eml1","30v5",0.411288077200979,0.733109726441776,"NS","No","Not_labeled"
"Eml2","30v5",-4.22062945534492,0.115758572768178,"NS","No","Not_labeled"
"Eml4","30v5",-0.763249219662327,0.628699971618224,"NS","No","Not_labeled"
"Eml5","30v5",-1.46513278956017,0.17898214684039,"NS","No","Not_labeled"
"Eml6","30v5",-1.08871148454729,0.235977263258432,"NS","No","Not_labeled"
"Emsy","30v5",1.63838331884998,0.0144323035127016,"CLIP_Up","No","Not_labeled"
"Enah","30v5",-0.173808113523945,0.767659867241536,"NS","No","Not_labeled"
"Enc1","30v5",0.999599017469667,0.0639592730865539,"NS","No","Not_labeled"
"Endod1","30v5",-3.29546324504838,0.142505192104416,"NS","No","Not_labeled"
"Eno1","30v5",-3.22734545751419,0.2368237504428,"NS","No","Not_labeled"
"Eno1b","30v5",-4.85713957024176,0.108533738508471,"NS","No","Not_labeled"
"Eno2","30v5",-2.86851092416377,0.121519156751876,"NS","No","Not_labeled"
"Enpp2","30v5",-1.73567288691877,0.325850369253426,"NS","No","Not_labeled"
"Enpp4","30v5",-4.82908481742162,0.100123518899582,"NS","No","Not_labeled"
"Enpp5","30v5",1.09012537906445,0.162145918777102,"NS","No","Not_labeled"
"Ensa","30v5",-0.946340922192245,0.628846776219504,"NS","No","Not_labeled"
"Entpd4","30v5",-2.9539892219393,0.187883335631524,"NS","No","Not_labeled"
"Entpd7","30v5",0.707355130621357,0.669711518930184,"NS","No","Not_labeled"
"Entrep2","30v5",0.329589188480491,0.607797752823976,"NS","No","Not_labeled"
"Eogt","30v5",-3.09684162104208,0.0876364948627134,"NS","No","Not_labeled"
"Ep300","30v5",0.280828738866701,0.420562895404249,"NS","No","Not_labeled"
"Ep400","30v5",0.765532535244708,0.0857647023400908,"NS","No","Not_labeled"
"Epas1","30v5",-1.57001706791806,0.225576364912288,"NS","No","Not_labeled"
"Epb41l2","30v5",-2.69221571520978,0.133329387794849,"NS","No","Not_labeled"
"Epb41l3","30v5",-1.18117145163613,0.348964688236445,"NS","No","Not_labeled"
"Epb41l4b","30v5",-0.719167903845275,0.612149744469348,"NS","No","Not_labeled"
"Epc1","30v5",-0.0256931969252528,0.986864159859277,"NS","No","Not_labeled"
"Epc2","30v5",0.297611267111827,0.623082937252958,"NS","No","Not_labeled"
"Epdr1","30v5",-1.05832443066491,0.64415454086273,"NS","No","Not_labeled"
"Epg5","30v5",0.371394956077624,0.354901095072289,"NS","No","Not_labeled"
"Epha4","30v5",1.40276543856675,0.0535163462684679,"NS","No","Not_labeled"
"Epha5","30v5",-0.896395553722294,0.494003342976569,"NS","No","Not_labeled"
"Epha6","30v5",1.0129066788382,0.0541329162066313,"NS","No","Not_labeled"
"Epha7","30v5",0.0550465476443369,0.968232924361892,"NS","No","Not_labeled"
"Ephb1","30v5",0.139087160681895,0.887722431478402,"NS","No","Not_labeled"
"Ephb2","30v5",1.96022827740448,0.126418068024482,"NS","No","Not_labeled"
"Ephb6","30v5",-2.76024418440258,0.225754218817309,"NS","No","Not_labeled"
"Ephx1","30v5",-4.89906394154647,0.00128766240834875,"CLIP_Down","No","Not_labeled"
"Epm2aip1","30v5",-2.19928154885807,0.343281248189424,"NS","No","Not_labeled"
"Epn1","30v5",-1.27604188894049,0.475448985915996,"NS","No","Not_labeled"
"Eprs1","30v5",-1.90733549135285,0.185072439378343,"NS","No","Not_labeled"
"Eps15","30v5",0.218967497880239,0.769539497301077,"NS","No","Not_labeled"
"Eps8","30v5",-1.31968780008163,0.513495979787855,"NS","No","Not_labeled"
"Erbb4","30v5",-1.68583443973639,0.0603492762840279,"NS","No","Not_labeled"
"Erbin","30v5",-2.59315468035574,0.0937390745978298,"NS","No","Not_labeled"
"Erc1","30v5",-0.426637231367201,0.76104739622289,"NS","No","Not_labeled"
"Erc2","30v5",0.219098224789056,0.582102461425156,"NS","No","Not_labeled"
"Ercc3","30v5",-1.43159024220683,0.402228214675376,"NS","No","Not_labeled"
"Ercc4","30v5",-1.88920804643896,0.243958405303326,"NS","No","Not_labeled"
"Ercc5","30v5",-1.26636232503175,0.504614920136222,"NS","No","Not_labeled"
"Ercc6","30v5",-0.277051529177396,0.824009847274402,"NS","No","Not_labeled"
"Ercc6l2","30v5",-2.35511841571332,0.149710526335956,"NS","No","Not_labeled"
"Ergic1","30v5",-1.09807996010546,0.475501870809918,"NS","No","Not_labeled"
"Ergic2","30v5",-3.03881835487235,0.113066553244901,"NS","No","Not_labeled"
"Ergic3","30v5",-8.06142527641663,0.00138700217745159,"CLIP_Down","No","Not_labeled"
"Eri3","30v5",-0.153949309152264,0.848430958259472,"NS","No","Not_labeled"
"Erlec1","30v5",-3.11963174873944,0.0689200764760201,"NS","No","Not_labeled"
"Ermn","30v5",-4.39857041498869,0.209758719090529,"NS","No","Not_labeled"
"Ermp1","30v5",0.797747289476393,0.70893070013206,"NS","No","Not_labeled"
"Ero1a","30v5",-1.67852852732538,0.298104569991517,"NS","No","Not_labeled"
"Erp44","30v5",-1.90713464933139,0.0287238515898763,"CLIP_Down","No","Not_labeled"
"Errfi1","30v5",-3.58369247529409,0.061874790840489,"NS","No","Not_labeled"
"Esrrg","30v5",1.39251222527837,0.190822689936938,"NS","No","Not_labeled"
"Esyt2","30v5",-0.303272516360594,0.60438253978172,"NS","No","Not_labeled"
"Etf1","30v5",-2.67269996558872,0.269848691289651,"NS","No","Not_labeled"
"Etfdh","30v5",1.19543637566686,0.618382172772607,"NS","No","Not_labeled"
"Etnk1","30v5",0.503734609056328,0.259700190889546,"NS","No","Not_labeled"
"Ets2","30v5",-3.49085780166653,0.102712375315449,"NS","No","Not_labeled"
"Etv1","30v5",-3.5679763621527,0.0309584153296791,"CLIP_Down","No","Not_labeled"
"Etv5","30v5",0.222935320472532,0.905041181415794,"NS","No","Not_labeled"
"Evc2","30v5",-2.79590772190448,0.025712037192261,"CLIP_Down","No","Not_labeled"
"Evi5","30v5",-2.61435867506361,0.0649868002781374,"NS","No","Not_labeled"
"Ewsr1","30v5",-4.71022061758645,0.0340502299047812,"CLIP_Down","No","Not_labeled"
"Exd2","30v5",1.01591230625808,0.212195206718235,"NS","No","Not_labeled"
"Exoc1","30v5",-4.96535950653923,0.00434291174230613,"CLIP_Down","No","Not_labeled"
"Exoc2","30v5",-2.07644106882269,0.162568737515788,"NS","No","Not_labeled"
"Exoc3","30v5",-2.0696577891894,0.121495660205801,"NS","No","Not_labeled"
"Exoc4","30v5",0.492389369034822,0.464788730367426,"NS","No","Not_labeled"
"Exoc5","30v5",0.678874385136529,0.41395981169595,"NS","No","Not_labeled"
"Exoc6","30v5",-0.332150179714807,0.73288445382547,"NS","No","Not_labeled"
"Exoc6b","30v5",0.457720095362468,0.282846572135317,"NS","No","Not_labeled"
"Exosc10","30v5",-3.30923679968679,0.144690495635559,"NS","No","Not_labeled"
"Ext1","30v5",0.422948683915536,0.736137971312613,"NS","No","Not_labeled"
"Extl1","30v5",0.0496420033855496,0.983648884437642,"NS","No","Not_labeled"
"Extl2","30v5",-2.79105101702255,0.125482625376124,"NS","No","Not_labeled"
"Extl3","30v5",0.0663098715855899,0.961914748802014,"NS","No","Not_labeled"
"Eya1","30v5",-1.44875672041959,0.254218738832929,"NS","No","Not_labeled"
"Ezh1","30v5",-2.07918788814743,0.235730901995344,"NS","No","Not_labeled"
"Ezr","30v5",-1.75742215870109,0.333403012338567,"NS","No","Not_labeled"
"Fads1","30v5",-6.32048213918558,0.00650950181414044,"CLIP_Down","No","Not_labeled"
"Faf1","30v5",0.154928313798161,0.852625886619339,"NS","No","Not_labeled"
"Faim2","30v5",3.65573649666741,0.0312947495646376,"CLIP_Up","No","Not_labeled"
"Fam107a","30v5",-0.40589648755293,0.831496380311607,"NS","No","Not_labeled"
"Fam110b","30v5",2.08865642757665,0.0349143052236805,"CLIP_Up","No","Not_labeled"
"Fam117b","30v5",-0.653995432815267,0.595806552128253,"NS","No","Not_labeled"
"Fam120a","30v5",-0.342439868785722,0.239870057994812,"NS","No","Not_labeled"
"Fam120b","30v5",0.258066485578692,0.714794757634102,"NS","No","Not_labeled"
"Fam120c","30v5",-0.397381662335918,0.307810866794835,"NS","No","Not_labeled"
"Fam131a","30v5",-2.0964270983494,0.461782482288448,"NS","No","Not_labeled"
"Fam131b","30v5",0.538172673840984,0.810803214159262,"NS","No","Not_labeled"
"Fam135b","30v5",0.329857355260136,0.734430297300336,"NS","No","Not_labeled"
"Fam13a","30v5",-0.968279055108535,0.449585102215641,"NS","No","Not_labeled"
"Fam13c","30v5",-0.412809188636019,0.769037581715141,"NS","No","Not_labeled"
"Fam149a","30v5",-3.80423279648975,0.108921563077476,"NS","No","Not_labeled"
"Fam163b","30v5",0.401524374745688,0.805145911315681,"NS","No","Not_labeled"
"Fam168a","30v5",1.88880692920812,0.0196869444970621,"CLIP_Up","No","Not_labeled"
"Fam168b","30v5",0.857680345795847,0.0422645850383528,"CLIP_Up","No","Not_labeled"
"Fam169a","30v5",-0.124404780015216,0.934739957348355,"NS","No","Not_labeled"
"Fam171a1","30v5",-0.163732454304815,0.8992679723207,"NS","No","Not_labeled"
"Fam171a2","30v5",2.03346728115344,0.00912142954676565,"CLIP_Up","No","Not_labeled"
"Fam171b","30v5",0.190100101549572,0.633945087871818,"NS","No","Not_labeled"
"Fam172a","30v5",-0.838875900221351,0.481111023664781,"NS","No","Not_labeled"
"Fam177a","30v5",0.244061635371357,0.894789259640611,"NS","No","Not_labeled"
"Fam184a","30v5",-1.79605677372307,0.221965513248966,"NS","No","Not_labeled"
"Fam193a","30v5",2.44625393293603,0.0126150110060995,"CLIP_Up","No","Not_labeled"
"Fam199x","30v5",-2.00918364130165,0.146390846434466,"NS","No","Not_labeled"
"Fam20b","30v5",-1.22451380823191,0.456723373029532,"NS","No","Not_labeled"
"Fam210a","30v5",0.119431843388258,0.880660254524343,"NS","No","Not_labeled"
"Fam216a","30v5",-2.10566103804168,0.386555636862204,"NS","No","Not_labeled"
"Fam217b","30v5",-3.88338219779534,0.0866377398207349,"NS","No","Not_labeled"
"Fam219a","30v5",-2.33671210084078,0.151197072369414,"NS","No","Not_labeled"
"Fam220a","30v5",-1.53237086730097,0.645408487395625,"NS","No","Not_labeled"
"Fam234b","30v5",0.303036348979957,0.845445292316108,"NS","No","Not_labeled"
"Fam3c","30v5",0.629596667216128,0.745393035479991,"NS","No","Not_labeled"
"Fam53c","30v5",-2.72873955600116,0.300095248758191,"NS","No","Not_labeled"
"Fam76a","30v5",-5.25269741617603,0.0257137669949128,"CLIP_Down","No","Not_labeled"
"Fam81a","30v5",-0.49733183734325,0.654390711649091,"NS","No","Not_labeled"
"Fam8a1","30v5",0.830263229396711,0.166885756245651,"NS","No","Not_labeled"
"Fam91a1","30v5",-1.86167955314003,0.15414532870182,"NS","No","Not_labeled"
"Fancm","30v5",-1.09943716760334,0.465716570671406,"NS","No","Not_labeled"
"Far1","30v5",-0.313850024494809,0.873358835527229,"NS","No","Not_labeled"
"Far2","30v5",-2.80188966669123,0.0245549531611494,"CLIP_Down","No","Not_labeled"
"Farp1","30v5",-2.94188656831701,0.0375560320513856,"CLIP_Down","No","Not_labeled"
"Farp2","30v5",-1.14624367371711,0.367510350736369,"NS","No","Not_labeled"
"Farsb","30v5",0.602051426701983,0.715254779843915,"NS","No","Not_labeled"
"Fasn","30v5",0.342472045676674,0.66607593082315,"NS","No","Not_labeled"
"Fat1","30v5",-1.45380003736275,0.0661942599003036,"NS","No","Not_labeled"
"Fat3","30v5",0.721818441908304,0.170376695146483,"NS","No","Not_labeled"
"Fat4","30v5",-0.280228286099754,0.381025805956611,"NS","No","Not_labeled"
"Fau","30v5",3.06716073919994,0.442309767410621,"NS","No","Not_labeled"
"Fbf1","30v5",-2.9760037205233,0.0858167649744172,"NS","No","Not_labeled"
"Fbh1","30v5",-2.29118381631478,0.262528266188166,"NS","No","Not_labeled"
"Fbrsl1","30v5",0.618490776344892,0.672948073795491,"NS","No","Not_labeled"
"Fbxl14","30v5",-4.02063942526182,0.312172668594461,"NS","No","Not_labeled"
"Fbxl16","30v5",1.37757424292822,0.0287023925654665,"CLIP_Up","No","Not_labeled"
"Fbxl17","30v5",0.978275559795273,0.0398816559852658,"CLIP_Up","No","Not_labeled"
"Fbxl18","30v5",-2.95091674637205,0.241279965380383,"NS","No","Not_labeled"
"Fbxl19","30v5",-2.00017755532773,0.390298471546542,"NS","No","Not_labeled"
"Fbxl2","30v5",-0.485341736544383,0.730190759386032,"NS","No","Not_labeled"
"Fbxl3","30v5",-0.607706595727098,0.777236645371198,"NS","No","Not_labeled"
"Fbxl4","30v5",-1.50649975731414,0.496815264980207,"NS","No","Not_labeled"
"Fbxl5","30v5",-1.28682849600692,0.433801255653654,"NS","No","Not_labeled"
"Fbxo10","30v5",-5.89477503901957,0.00247566183672167,"CLIP_Down","No","Not_labeled"
"Fbxo11","30v5",0.374910345139392,0.434560570878469,"NS","No","Not_labeled"
"Fbxo21","30v5",0.793801634964158,0.22136100003385,"NS","No","Not_labeled"
"Fbxo25","30v5",4.25345482955484,0.0211242531306586,"CLIP_Up","No","Not_labeled"
"Fbxo28","30v5",0.742263525554315,0.660719282535235,"NS","No","Not_labeled"
"Fbxo3","30v5",-3.66834354734817,0.088575566198564,"NS","No","Not_labeled"
"Fbxo30","30v5",-4.81871073523598,0.04133981216805,"CLIP_Down","No","Not_labeled"
"Fbxo31","30v5",-1.01633899057088,0.55181465368774,"NS","No","Not_labeled"
"Fbxo33","30v5",-2.79908051825708,0.153641216278378,"NS","No","Not_labeled"
"Fbxo38","30v5",-3.38201634659128,0.0361826695158522,"CLIP_Down","No","Not_labeled"
"Fbxo41","30v5",-0.343283419100522,0.436362496782753,"NS","No","Not_labeled"
"Fbxo45","30v5",-3.76725741423379,0.00920202350019976,"CLIP_Down","No","Not_labeled"
"Fbxo7","30v5",0.712589500852582,0.431263736408417,"NS","No","Not_labeled"
"Fbxo9","30v5",0.625319161341896,0.80735524884023,"NS","No","Not_labeled"
"Fbxw11","30v5",-0.465019069932755,0.751333534383827,"NS","No","Not_labeled"
"Fbxw7","30v5",-1.80794661725963,0.0998292440146589,"NS","No","Not_labeled"
"Fcho1","30v5",0.208777604055943,0.942667588331961,"NS","No","Not_labeled"
"Fcho2","30v5",0.242407643516183,0.712836650013088,"NS","No","Not_labeled"
"Fchsd2","30v5",-3.07985927565133,0.0268022494339456,"CLIP_Down","No","Not_labeled"
"Fech","30v5",1.74324449178667,0.0481793197979444,"CLIP_Up","No","Not_labeled"
"Fem1a","30v5",-0.924431024864721,0.1294846768994,"NS","No","Not_labeled"
"Fem1b","30v5",0.431842522956884,0.222317425543982,"NS","No","Not_labeled"
"Fem1c","30v5",-4.28257206514109,0.0607929081622181,"NS","No","Not_labeled"
"Fermt2","30v5",0.196692026347084,0.84034354544233,"NS","No","Not_labeled"
"Fez1","30v5",0.322641732107734,0.811364347218207,"NS","No","Not_labeled"
"Fezf2","30v5",-2.36069578390174,0.28853791740365,"NS","No","Not_labeled"
"Fgd1","30v5",1.70705101882934,0.425753880647861,"NS","No","Not_labeled"
"Fgd4","30v5",-0.335802578564935,0.763364248955774,"NS","No","Not_labeled"
"Fgd6","30v5",-3.21372994804491,0.0133462817556247,"CLIP_Down","No","Not_labeled"
"Fgf1","30v5",2.40529252389978,0.176269780253969,"NS","No","Not_labeled"
"Fgf12","30v5",-1.37856245225686,0.0839261930437495,"NS","No","Not_labeled"
"Fgf13","30v5",1.27070777554956,0.0416631633560303,"CLIP_Up","No","Not_labeled"
"Fgf14","30v5",-0.872440765096737,0.225494873836055,"NS","No","Not_labeled"
"Fgfr1","30v5",-3.39956772428039,0.055683030572332,"NS","No","Not_labeled"
"Fgfr1op2","30v5",-5.3936632515751,4.81971254688035e-07,"CLIP_Down","No","Not_labeled"
"Fgfr2","30v5",0.418047803027738,0.26444014260227,"NS","No","Not_labeled"
"Fhip1b","30v5",0.770683172468263,0.657153444221473,"NS","No","Not_labeled"
"Fibcd1","30v5",0.0720784961745391,0.959445464855767,"NS","No","Not_labeled"
"Fkbp1a","30v5",-0.0586251358984551,0.982518038349989,"NS","No","Not_labeled"
"Fkbp3","30v5",-3.64244028712554,0.169239371382826,"NS","No","Not_labeled"
"Fkbp4","30v5",-9.70819821826734,0.000467701954025576,"CLIP_Down","No","Not_labeled"
"Fkbp5","30v5",0.209071352643652,0.843822590454097,"NS","No","Not_labeled"
"Fkbp8","30v5",1.35513189721766,0.640848003528501,"NS","No","Not_labeled"
"Fktn","30v5",1.14893226623461,0.558109848856086,"NS","No","Not_labeled"
"Flcn","30v5",-4.51037555509718,6.86345803531751e-05,"CLIP_Down","Yes","Decreased"
"Flnb","30v5",-1.46452641878896,0.0950335068602613,"NS","No","Not_labeled"
"Flrt1","30v5",-0.309290216845588,0.852386720152043,"NS","No","Not_labeled"
"Flrt2","30v5",-0.403416799600896,0.7667808993696,"NS","No","Not_labeled"
"Flrt3","30v5",-0.816336596593055,0.734947949418447,"NS","No","Not_labeled"
"Flywch1","30v5",-0.277107472715006,0.869050509314284,"NS","No","Not_labeled"
"Fmn1","30v5",0.870854388666829,0.307765329409792,"NS","No","Not_labeled"
"Fmn2","30v5",0.282351976702614,0.660471967355738,"NS","No","Not_labeled"
"Fmnl1","30v5",1.19095940352188,0.087842990887221,"NS","No","Not_labeled"
"Fmnl2","30v5",-0.91479301321511,0.208315787864935,"NS","No","Not_labeled"
"Fnbp1","30v5",-3.67429075024877,0.03687119292318,"CLIP_Down","No","Not_labeled"
"Fnbp1l","30v5",-2.46325988004573,0.143859804097834,"NS","No","Not_labeled"
"Fndc3a","30v5",-0.0940298308212917,0.894733467725865,"NS","No","Not_labeled"
"Fndc3b","30v5",0.0276120515026035,0.981527521457417,"NS","No","Not_labeled"
"Fndc4","30v5",-1.6873947535825,0.506617882185343,"NS","No","Not_labeled"
"Fndc5","30v5",-4.4389914153107,0.0804356227003634,"NS","No","Not_labeled"
"Fnip1","30v5",-0.593644111172147,0.635110824689074,"NS","No","Not_labeled"
"Fnip2","30v5",-1.24286221809385,0.242664400968924,"NS","No","Not_labeled"
"Focad","30v5",-0.273942671747985,0.740394268503762,"NS","No","Not_labeled"
"Fos","30v5",-2.32010047827383,0.343106399207663,"NS","No","Not_labeled"
"Fosb","30v5",-0.886102967966888,0.607578836592744,"NS","No","Not_labeled"
"Fosl2","30v5",2.24342578305084,0.297138476317317,"NS","No","Not_labeled"
"Foxg1","30v5",-1.71110462938766,0.508330002157748,"NS","No","Not_labeled"
"Foxj2","30v5",-2.92610871691776,0.054822907542026,"NS","No","Not_labeled"
"Foxj3","30v5",-1.3504581027944,0.394188132889061,"NS","No","Not_labeled"
"Foxk1","30v5",1.00343348105149,0.241288773501671,"NS","No","Not_labeled"
"Foxk2","30v5",-1.03637719676156,0.513854210393456,"NS","No","Not_labeled"
"Foxn3","30v5",-2.21730029057557,0.14599674703342,"NS","No","Not_labeled"
"Foxo1","30v5",-2.28030201403983,0.0162097556351686,"CLIP_Down","No","Not_labeled"
"Foxo3","30v5",-1.13304982942547,0.47094568595238,"NS","No","Not_labeled"
"Foxo4","30v5",-8.00782542030511,0.000111138132333491,"CLIP_Down","No","Not_labeled"
"Foxo6","30v5",-4.1867407609193,0.0450266140998346,"CLIP_Down","No","Not_labeled"
"Foxp1","30v5",0.904964041215293,0.41291352216393,"NS","No","Not_labeled"
"Fpgt","30v5",-3.2293831904346,0.135555625002768,"NS","No","Not_labeled"
"Fras1","30v5",0.402797555022969,0.564571554041155,"NS","No","Not_labeled"
"Frmd4a","30v5",-0.891158986176909,0.446611465019246,"NS","No","Not_labeled"
"Frmd4b","30v5",0.688215053681361,0.55272714496055,"NS","No","Not_labeled"
"Frmd6","30v5",0.889576950099106,0.294990981595922,"NS","No","Not_labeled"
"Frmpd1","30v5",-0.59586774540106,0.77269774834374,"NS","No","Not_labeled"
"Frmpd4","30v5",-0.340533919041715,0.564095360303241,"NS","No","Not_labeled"
"Frrs1l","30v5",0.962823647645855,0.0291414153189655,"CLIP_Up","No","Not_labeled"
"Frs2","30v5",0.595636637294251,0.179134287075963,"NS","No","Not_labeled"
"Fry","30v5",0.483135306907599,0.116425318583544,"NS","No","Not_labeled"
"Fryl","30v5",-0.737935284172345,0.561990117090939,"NS","No","Not_labeled"
"Fscn1","30v5",-1.10033890913083,0.572390123706933,"NS","No","Not_labeled"
"Fsd1l","30v5",-0.814032369723616,0.700465797561313,"NS","No","Not_labeled"
"Fth1","30v5",0.51576726532759,0.311077985658386,"NS","No","Not_labeled"
"Fto","30v5",0.38248293489046,0.679714370767335,"NS","No","Not_labeled"
"Fubp1","30v5",-0.906456619870106,0.584565775479813,"NS","No","Not_labeled"
"Fubp3","30v5",-1.59680301650158,0.48052218117642,"NS","No","Not_labeled"
"Furin","30v5",-2.07976963644817,0.35398229443612,"NS","No","Not_labeled"
"Fus","30v5",-1.78459145618078,0.42426841318413,"NS","No","Not_labeled"
"Fut8","30v5",-0.716624578138472,0.525121526612856,"NS","No","Not_labeled"
"Fut9","30v5",0.395689179647759,0.517862431605365,"NS","No","Not_labeled"
"Fuz","30v5",-1.29602545521122,0.68664818405141,"NS","No","Not_labeled"
"Fxr1","30v5",-1.8513007437857,0.326536431446126,"NS","No","Not_labeled"
"Fxr2","30v5",-0.851540221243179,0.619343347804588,"NS","No","Not_labeled"
"Fyco1","30v5",-0.347639771413586,0.580660199681112,"NS","No","Not_labeled"
"Fyn","30v5",-0.637762877022977,0.655201575849651,"NS","No","Not_labeled"
"Fyttd1","30v5",2.60777065115453,0.2986131046417,"NS","No","Not_labeled"
"Fzd3","30v5",1.87809605647865,0.0366334052405511,"CLIP_Up","No","Not_labeled"
"G2e3","30v5",-2.27672669500428,0.358543283155999,"NS","No","Not_labeled"
"G3bp1","30v5",-1.95818918979361,0.287078522267529,"NS","No","Not_labeled"
"G3bp2","30v5",-1.96398124301565,0.324684923937088,"NS","No","Not_labeled"
"Gaa","30v5",-1.06024330149914,0.530628184406807,"NS","No","Not_labeled"
"Gab1","30v5",-2.24845404578876,0.108081525074039,"NS","No","Not_labeled"
"Gab2","30v5",-2.25856479890117,0.022781705548544,"CLIP_Down","No","Not_labeled"
"Gabarapl1","30v5",-2.97494088169887,0.101206366627565,"NS","No","Not_labeled"
"Gabarapl2","30v5",-3.295864362854,0.113733681177074,"NS","No","Not_labeled"
"Gabbr1","30v5",1.2708441546325,0.00322031296406334,"CLIP_Up","No","Not_labeled"
"Gabbr2","30v5",1.07486722615303,0.0173545818116876,"CLIP_Up","No","Not_labeled"
"Gabpa","30v5",-4.90512837619622,0.00749180164033678,"CLIP_Down","No","Not_labeled"
"Gabpb2","30v5",-1.78266155232587,0.491281982056816,"NS","No","Not_labeled"
"Gabra1","30v5",0.396878668177807,0.545583443690833,"NS","No","Not_labeled"
"Gabra2","30v5",0.707941162359306,0.511509973433044,"NS","No","Not_labeled"
"Gabra4","30v5",-0.545605265046812,0.658724100486119,"NS","No","Not_labeled"
"Gabra5","30v5",0.0223713839810347,0.957922132582634,"NS","No","Not_labeled"
"Gabrb1","30v5",1.14229801812531,0.19626943597752,"NS","No","Not_labeled"
"Gabrb2","30v5",1.86958100177197,0.000383885127232205,"CLIP_Up","No","Not_labeled"
"Gabrb3","30v5",1.10815056886575,0.0808786996830792,"NS","No","Not_labeled"
"Gabrg2","30v5",1.75665078932601,0.0953675322416818,"NS","No","Not_labeled"
"Gad1","30v5",-0.624372007099476,0.680369525801231,"NS","No","Not_labeled"
"Gad2","30v5",-3.07525855601391,0.0791895584482252,"NS","No","Not_labeled"
"Gak","30v5",-0.590663935361256,0.688119058173181,"NS","No","Not_labeled"
"Gal3st3","30v5",0.830941575771643,0.752081733432443,"NS","No","Not_labeled"
"Galnt1","30v5",-5.13083155036308,1.49952508208814e-06,"CLIP_Down","No","Not_labeled"
"Galnt11","30v5",0.214029065160346,0.922793888139165,"NS","No","Not_labeled"
"Galnt13","30v5",1.20194707074565,0.288916769592235,"NS","No","Not_labeled"
"Galnt16","30v5",2.11569357089091,0.00227646493784302,"CLIP_Up","No","Not_labeled"
"Galnt17","30v5",0.0196446743287191,0.976253815866588,"NS","No","Not_labeled"
"Galnt18","30v5",0.890616448137696,0.309623638439741,"NS","No","Not_labeled"
"Galnt9","30v5",3.00711354119227,0.0348513489997404,"CLIP_Up","No","Not_labeled"
"Gapvd1","30v5",-2.02280012799488,0.131121002181458,"NS","No","Not_labeled"
"Garem1","30v5",0.318097191741741,0.735676222652401,"NS","No","Not_labeled"
"Garre1","30v5",-1.17968850323366,0.43598352699931,"NS","No","Not_labeled"
"Gars","30v5",0.0930206739406467,0.935455755904758,"NS","No","Not_labeled"
"Gart","30v5",-3.57681429040661,0.112691072753342,"NS","No","Not_labeled"
"Gas2l1","30v5",-4.53184044550686,0.028498673904151,"CLIP_Down","No","Not_labeled"
"Gas6","30v5",-2.10038357609103,0.16750748720227,"NS","No","Not_labeled"
"Gas7","30v5",0.152322062060126,0.902553275501111,"NS","No","Not_labeled"
"Gatad1","30v5",1.41009014793771,0.14696821391363,"NS","No","Not_labeled"
"Gatad2a","30v5",-1.84152756127448,0.123149693519806,"NS","No","Not_labeled"
"Gatad2b","30v5",2.23778372432488,0.282714391390531,"NS","No","Not_labeled"
"Gatm","30v5",-0.688387795555596,0.298350356785405,"NS","No","Not_labeled"
