"gene_name","Control_0min_Mean_CLIPscore","Control_0min_Binding_Category","Opto_5min_Mean_CLIPscore","Opto_5min_Binding_Category","Opto_30min_Mean_CLIPscore","Opto_30min_Binding_Category"
"Gxylt2",0.679138249209735,"Non_target",0.422681976090491,"Non_target",0.495718197316254,"Non_target"
"Gyg1",-2.20356775300029,"Non_target",-2.30539810501612,"Non_target",-1.69436565849906,"Non_target"
"Gypc",0.242953058256167,"Non_target",0.255664209857102,"Non_target",0.30742269402409,"Non_target"
"Gys1",-0.539623094701511,"Non_target",-0.598737896018618,"Non_target",-0.379503393819315,"Non_target"
"Gzf1",-2.28625113211268,"Non_target",-2.32637428007697,"Non_target",-1.67834596819497,"Non_target"
"H13",-3.06225542464318,"Non_target",-3.26429612671128,"Non_target",-2.47234595094919,"Non_target"
"H1f0",-3.25634199313889,"Non_target",-3.40524705284504,"Non_target",-2.65378779605788,"Non_target"
"H1f1",-1.80037378105522,"Non_target",-1.99461765025897,"Non_target",-1.40694871506133,"Non_target"
"H1f10",-3.25159726091538,"Non_target",-3.20758919231654,"Non_target",-2.63996711591145,"Non_target"
"H1f11-ps",0.572514770725593,"Non_target",0.120515781816209,"Non_target",0.289105300656929,"Non_target"
"H1f2",-3.42638083976876,"Non_target",-3.56139319883209,"Non_target",-2.7244794474577,"Non_target"
"H1f3",-3.9410203065731,"Non_target",-4.17109468856934,"Non_target",-3.18713549811145,"Non_target"
"H1f4",-3.70466788311464,"Non_target",-3.78087667639919,"Non_target",-3.01387326783404,"Non_target"
"H1f5",-1.4595554445206,"Non_target",-1.68491863948013,"Non_target",-0.974343678434596,"Non_target"
"H2-D1",-1.92765549505718,"Non_target",-2.2715142068002,"Non_target",-1.59031914690214,"Non_target"
"H2-DMa",-2.33985378411182,"Non_target",-2.43197911130341,"Non_target",-1.78049258342942,"Non_target"
"H2-K1",-0.620179929188982,"Non_target",-1.02332688320947,"Non_target",-0.450505437205741,"Non_target"
"H2-T22",-1.27752260506208,"Non_target",-1.37976394458792,"Non_target",-0.939330430438117,"Non_target"
"H2-T23",0.197815269301732,"Non_target",-0.0834419441071124,"Non_target",0.243571054613254,"Non_target"
"H2ac11",-0.525884650785226,"Non_target",-0.517920855608423,"Non_target",-0.474346467523848,"Non_target"
"H2ac12",-2.46645584385629,"Non_target",-2.51249152966562,"Non_target",-1.69047703036229,"Non_target"
"H2ac13",-1.52277147309357,"Non_target",-2.76328666724197,"Non_target",-0.726452106461213,"Non_target"
"H2ac15",-2.70684464201488,"Non_target",-2.89387818606373,"Non_target",-2.20551251443199,"Non_target"
"H2ac18",-4.96967678648634,"Non_target",-5.12201722014045,"Non_target",-4.05405745551294,"Non_target"
"H2ac20",-2.67392673666133,"Non_target",-3.02967475883543,"Non_target",-2.20093513835875,"Non_target"
"H2ac21",-1.48067252702896,"Non_target",-1.65532232627391,"Non_target",-1.06666820737849,"Non_target"
"H2ac24",-3.07787549572522,"Non_target",-3.15545949191686,"Non_target",-2.40808597566778,"Non_target"
"H2ac25",-3.10613638609334,"Non_target",-3.25522177359773,"Non_target",-2.48128206383884,"Non_target"
"H2ac4",-2.47977970134684,"Non_target",-2.22892847832543,"Non_target",-1.83995871950909,"Non_target"
"H2ac6",-2.22361266812438,"Non_target",-2.22185198110818,"Non_target",-1.93647521745281,"Non_target"
"H2ac7",-0.969888364314128,"Non_target",-0.73547993273929,"Non_target",-1.17001918403583,"Non_target"
"H2ac8",-2.38173708666883,"Non_target",-2.73271790068542,"Non_target",-1.97288070478514,"Non_target"
"H2aj",-2.36813018438912,"Non_target",-2.38987374908994,"Non_target",-1.84072569299564,"Non_target"
"H2ax",-2.93205601765541,"Non_target",-3.00364207314172,"Non_target",-2.37828896619249,"Non_target"
"H2az1",1.80198459369769,"Non_target",3.04108018958679,"High_binding",0.756994850270404,"Non_target"
"H2az2",-2.15405527588788,"Non_target",-2.32889506332205,"Non_target",-1.68953528403668,"Non_target"
"H2bc11",-1.16605609746577,"Non_target",-1.38362372925785,"Non_target",-1.06017026687418,"Non_target"
"H2bc12",-1.68916254067756,"Non_target",-1.73333227385175,"Non_target",-1.28247942026779,"Non_target"
"H2bc15",-0.684521183967486,"Non_target",-1.16911092901244,"Non_target",-0.485346740907467,"Non_target"
"H2bc21",0.267686457675469,"Non_target",0.148823296590855,"Non_target",0.349063164651412,"Non_target"
"H2bc22",-0.369594716284937,"Non_target",-0.0790337603340845,"Non_target",0.0293933293358396,"Non_target"
"H2bc24",-0.710787644722072,"Non_target",-0.68015222325442,"Non_target",-0.423398814526449,"Non_target"
"H2bc26",-1.25473394415733,"Non_target",-1.64621790662223,"Non_target",-1.13521662267874,"Non_target"
"H2bc27",-3.28664952355419,"Non_target",-3.4535330557432,"Non_target",-2.69891431012075,"Non_target"
"H2bc3",-2.12094689735264,"Non_target",-2.10654416906881,"Non_target",-1.64200269091747,"Non_target"
"H2bc4",-3.96316978508298,"Non_target",-4.05867853372824,"Non_target",-3.18347991218159,"Non_target"
"H2bc6",-1.48011766987885,"Non_target",-1.48810097773175,"Non_target",-1.0517003520362,"Non_target"
"H2bc7",-1.61227928620195,"Non_target",-1.28863041085737,"Non_target",-1.05972978784399,"Non_target"
"H2bc8",-4.41352373368375,"Non_target",-4.54192502941083,"Non_target",-3.47383914620322,"Non_target"
"H3c1",-3.28744793247022,"Non_target",-3.438844308512,"Non_target",-2.52415716915072,"Non_target"
"H3c10",-2.43819542278698,"Non_target",-2.96676264392921,"Non_target",-2.1015490315323,"Non_target"
"H3c11",-4.41959035919665,"Non_target",-4.68338218643494,"Non_target",-3.37145145458714,"Non_target"
"H3c13",-2.8191760126642,"Non_target",-3.16573647805638,"Non_target",-2.52054254855519,"Non_target"
"H3c15",-0.914641900900833,"Non_target",-1.05448476719334,"Non_target",-0.604511894074471,"Non_target"
"H3c2",0.64913217780415,"Non_target",-0.00608103332725859,"Non_target",0.491015794598075,"Non_target"
"H3c3",0.620035879864006,"Non_target",0.349480238760425,"Non_target",0.347924740041901,"Non_target"
"H3c4",-3.72451282914798,"Non_target",-3.87534942739537,"Non_target",-3.03790084369957,"Non_target"
"H3c6",-3.40824568217791,"Non_target",-3.67473701952502,"Non_target",-2.6777911089462,"Non_target"
"H3c7",-3.19479459458631,"Non_target",-3.37344185374012,"Non_target",-2.52747518446826,"Non_target"
"H3c8",-0.897030133063116,"Non_target",-1.24039427336068,"Non_target",-0.784329607465844,"Non_target"
"H3f3a",-5.09566802439016,"Non_target",-5.24055947078224,"Non_target",-4.09147615564378,"Non_target"
"H3f3b",3.63567005515278,"High_binding",3.64975499721278,"High_binding",3.23615361500375,"High_binding"
"H4c1",-3.4602396964966,"Non_target",-3.66921767216575,"Non_target",-2.72251773871534,"Non_target"
"H4c11",-0.0302182940714,"Non_target",-0.313829131814804,"Non_target",-0.0692904120661124,"Non_target"
"H4c12",-3.23331798011568,"Non_target",-3.14226136071519,"Non_target",-2.44487739342688,"Non_target"
"H4c14",-2.19791338080315,"Non_target",-2.5463330824642,"Non_target",-1.78822560713132,"Non_target"
"H4c16",-0.673163284541851,"Non_target",-0.854664357254937,"Non_target",-0.43878491327258,"Non_target"
"H4c17",-4.18183342967647,"Non_target",-4.27114845161536,"Non_target",-3.52594366382494,"Non_target"
"H4c18",-4.21990802376565,"Non_target",-4.37613090224829,"Non_target",-3.08984308886873,"Non_target"
"H4c2",-2.73744753351478,"Non_target",-2.92428304732798,"Non_target",-2.23370251082751,"Non_target"
"H4c3",-4.3065738700858,"Non_target",-4.33992839457134,"Non_target",-3.44796589733949,"Non_target"
"H4c4",-4.82569252490162,"Non_target",-4.88862141279161,"Non_target",-3.91355513105626,"Non_target"
"H4c6",-3.60996307471424,"Non_target",-3.86178096614321,"Non_target",-2.98084924700285,"Non_target"
"H4c8",-4.62019379329899,"Non_target",-4.73290969198719,"Non_target",-3.74468438815917,"Non_target"
"H4c9",-2.29478335396305,"Non_target",-2.53185440219171,"Non_target",-1.79024104707973,"Non_target"
"H6pd",-0.582713509311043,"Non_target",-0.783311308040517,"Non_target",-0.377630264810403,"Non_target"
"Habp4",0.712537897177661,"Non_target",1.41030906800338,"Non_target",-0.763892264129382,"Non_target"
"Hacd1",-1.01253050208913,"Non_target",-1.21177590064346,"Non_target",-0.807290700635225,"Non_target"
"Hacd2",-1.94067570520793,"Non_target",-2.15346952495931,"Non_target",-1.49871657489536,"Non_target"
"Hacd3",-3.87489409098823,"Non_target",-4.1174225626533,"Non_target",-3.14373331917163,"Non_target"
"Hace1",2.54734174507986,"Low_binding",2.07528482154702,"Low_binding",0.532929387707335,"Non_target"
"Hacl1",0.549616405416968,"Non_target",0.463413501191351,"Non_target",0.516287910870421,"Non_target"
"Hadh",-0.753535821244516,"Non_target",-0.853409593942365,"Non_target",-0.52738822473139,"Non_target"
"Hadha",0.221676641283833,"Non_target",1.14476744494612,"Non_target",-0.657487104801694,"Non_target"
"Hadhb",0.528575522177071,"Non_target",2.80169687138204,"Low_binding",0.113371672018064,"Non_target"
"Hagh",-3.8307526265924,"Non_target",-3.91594728709989,"Non_target",-3.0709483469314,"Non_target"
"Haghl",-2.59651934044556,"Non_target",-2.65822376696009,"Non_target",-2.11017599130671,"Non_target"
"Hap1",-3.28623453554613,"Non_target",-3.35936658576659,"Non_target",-2.59574901197041,"Non_target"
"Hapln1",0.97304709177132,"Non_target",2.22802433943386,"Low_binding",1.78510116535292,"Non_target"
"Hapln2",0.272888081701123,"Non_target",-0.131067815199276,"Non_target",0.260999749657055,"Non_target"
"Hapln4",-3.20989929496434,"Non_target",-3.47394865182296,"Non_target",-2.71718338377796,"Non_target"
"Hapstr1",2.65055898143085,"Low_binding",1.86603954633713,"Non_target",1.80085077090112,"Non_target"
"Harbi1",-0.555369988120438,"Non_target",-0.613129139358483,"Non_target",-0.316236711946738,"Non_target"
"Hars1",-2.84339066077379,"Non_target",-2.87796774446708,"Non_target",-2.25495696714718,"Non_target"
"Hars2",-1.13050737994973,"Non_target",-1.21598235227951,"Non_target",-0.665330206094486,"Non_target"
"Has3",0.469620219950539,"Non_target",0.604688832578104,"Non_target",0.637318660145227,"Non_target"
"Hat1",-1.807587643925,"Non_target",-1.61132419747513,"Non_target",-1.21520399448246,"Non_target"
"Haus1",-0.595329625686289,"Non_target",-0.903494452164441,"Non_target",-0.514917316006599,"Non_target"
"Haus2",-2.06985633279721,"Non_target",-2.12792913587545,"Non_target",-1.39594714882047,"Non_target"
"Haus3",-0.314059547845545,"Non_target",-0.386335981504674,"Non_target",-0.0402551985079257,"Non_target"
"Haus4",0.120323217193389,"Non_target",-0.0711110073751226,"Non_target",0.217183288588774,"Non_target"
"Haus5",-0.251100486967143,"Non_target",-0.341392918298712,"Non_target",-0.101464577901625,"Non_target"
"Haus6",-0.0196820469119721,"Non_target",-0.0701348706089979,"Non_target",0.209899855196922,"Non_target"
"Haus7",-0.408050191155842,"Non_target",-0.54207424963231,"Non_target",-0.38890315775555,"Non_target"
"Haus8",-0.159971765381025,"Non_target",-0.410084432395011,"Non_target",0.0847623539062246,"Non_target"
"Hax1",-3.23834779073448,"Non_target",-3.36920306427335,"Non_target",-2.50991927162994,"Non_target"
"Hbegf",0.00185174115330033,"Non_target",-0.153397160648926,"Non_target",0.293833914157405,"Non_target"
"Hbp1",-1.70149540660759,"Non_target",-1.86263839400689,"Non_target",-1.31546073686215,"Non_target"
"Hbs1l",0.273104672037228,"Non_target",-0.0296052081230546,"Non_target",-0.160037389718233,"Non_target"
"Hccs",-1.74543149993918,"Non_target",0.708623340727732,"Non_target",-0.591598265008586,"Non_target"
"Hcfc1",6.73243458394907,"Stringent_target",6.48054985534774,"Stringent_target",7.01786891761219,"Stringent_target"
"Hcfc1r1",-3.63960505973214,"Non_target",-3.57098820797308,"Non_target",-2.8953190296328,"Non_target"
"Hcfc2",2.78651408767153,"Low_binding",2.53582530344595,"Low_binding",2.24765566014509,"Low_binding"
"Hcn1",-0.0084306245666449,"Non_target",-1.20252805115378,"Non_target",0.0239014471321333,"Non_target"
"Hcn2",5.67306148975953,"Stringent_target",5.52141029882864,"Stringent_target",6.25599804001217,"Stringent_target"
"Hcn3",-0.305177453594508,"Non_target",-0.405324494299081,"Non_target",-0.204750136520504,"Non_target"
"Hcrtr2",0.763604687024387,"Non_target",0.796257616050766,"Non_target",0.912231080398777,"Non_target"
"Hdac1",-1.98331874994536,"Non_target",-2.0985675985447,"Non_target",-1.43937770301351,"Non_target"
"Hdac10",0.0166410722397083,"Non_target",-0.0572976062835966,"Non_target",0.0380762263419144,"Non_target"
"Hdac11",-3.60047020146419,"Non_target",-3.62862949041133,"Non_target",-2.76412399669885,"Non_target"
"Hdac2",3.34409722921915,"High_binding",2.77178939598448,"Low_binding",2.62015932103423,"Low_binding"
"Hdac3",-2.45212880598806,"Non_target",-2.56903521023785,"Non_target",-1.93314176416836,"Non_target"
"Hdac4",2.07526495892729,"Low_binding",2.33315387904168,"Low_binding",2.11589326168974,"Low_binding"
"Hdac5",2.20123244349989,"Low_binding",1.63974520721847,"Non_target",2.14494435524412,"Low_binding"
"Hdac6",5.14285440670266,"Stringent_target",-0.0403492324996723,"Non_target",2.16708098268259,"Low_binding"
"Hdac7",-0.564597593197403,"Non_target",-0.754341892342674,"Non_target",-0.386659722127812,"Non_target"
"Hdac8",-0.920167984077771,"Non_target",-0.869258631723067,"Non_target",-0.424167811053386,"Non_target"
"Hdac9",0.255596178154666,"Non_target",0.240827568753913,"Non_target",-0.678011784467266,"Non_target"
"Hddc2",-1.67741175717517,"Non_target",-1.917561332962,"Non_target",-1.35677914105388,"Non_target"
"Hddc3",-1.23135744513838,"Non_target",-1.39245431735811,"Non_target",-1.02929956648922,"Non_target"
"Hdgf",-3.88905742641724,"Non_target",-4.02550942410209,"Non_target",-3.07722066021313,"Non_target"
"Hdgfl2",-2.93517458344504,"Non_target",-3.02263168027425,"Non_target",-2.342500396726,"Non_target"
"Hdgfl3",2.15260516500482,"Low_binding",2.42665150445126,"Low_binding",1.48260788926729,"Non_target"
"Hdhd2",-2.97030627883845,"Non_target",-3.06843344286635,"Non_target",-2.28892154588111,"Non_target"
"Hdhd3",-0.835230580118401,"Non_target",-0.957438120002784,"Non_target",-0.763433740430048,"Non_target"
"Hdhd5",-0.898268450407828,"Non_target",-0.891161430518106,"Non_target",-0.504436357470099,"Non_target"
"Hdlbp",2.91425574343013,"Low_binding",3.06766504752471,"High_binding",2.42926571695488,"Low_binding"
"Hdx",2.81997793386371,"Low_binding",2.82947734951611,"Low_binding",1.06572997324318,"Non_target"
"Heatr1",2.94688110287698,"Low_binding",3.87135442847875,"High_binding",1.60304038309893,"Non_target"
"Heatr3",-1.83775824125557,"Non_target",-1.80458412574709,"Non_target",-1.19312435970868,"Non_target"
"Heatr5b",3.77269170496087,"High_binding",3.51474582984637,"High_binding",2.78558610105551,"Low_binding"
"Heatr6",0.943914982924873,"Non_target",3.22641933200907,"High_binding",0.250956114877117,"Non_target"
"Hebp1",-3.62506416776905,"Non_target",-3.68464070102138,"Non_target",-2.92472637336538,"Non_target"
"Hebp2",0.775891642947938,"Non_target",0.470151141958508,"Non_target",0.717211400214728,"Non_target"
"Heca",1.20833044388708,"Non_target",2.47885958237166,"Low_binding",2.06705847480636,"Low_binding"
"Hectd1",5.82114521022809,"Stringent_target",5.68952189516724,"Stringent_target",5.68758713304369,"Stringent_target"
"Hectd2",0.749541017232237,"Non_target",2.66037313361827,"Low_binding",-0.163606625170228,"Non_target"
"Hectd3",-1.81860028895037,"Non_target",-1.80242862829464,"Non_target",-1.34098792389991,"Non_target"
"Hectd4",6.58584525047989,"Stringent_target",6.42099521059387,"Stringent_target",6.74724835710167,"Stringent_target"
"Hecw1",0.658531182737201,"Non_target",0.727010104606628,"Non_target",1.03937489988105,"Non_target"
"Hecw2",1.21598652505441,"Non_target",2.4958184818494,"Low_binding",1.11013729250305,"Non_target"
"Heg1",2.74674886723528,"Low_binding",3.39834125475194,"High_binding",1.1656995616453,"Non_target"
"Helb",0.669410527480067,"Non_target",0.863437885625263,"Non_target",0.722919098139537,"Non_target"
"Helq",-0.00212335961710641,"Non_target",-0.197670065150798,"Non_target",0.0327125794618627,"Non_target"
"Helz",4.14369856705674,"Stringent_target",3.14934401198462,"High_binding",3.08938701291486,"High_binding"
"Hemk1",-1.27444544127809,"Non_target",-1.27687364423158,"Non_target",-0.573155484742162,"Non_target"
"Henmt1",0.596310900781754,"Non_target",0.211208371095528,"Non_target",0.560304859599389,"Non_target"
"Hepacam",2.91426527260965,"Low_binding",2.44200897975056,"Low_binding",1.98930825419672,"Non_target"
"Herc1",4.02276912844791,"Stringent_target",3.87501087685997,"High_binding",4.3327807181366,"Stringent_target"
"Herc2",5.99674455697177,"Stringent_target",5.8626831083467,"Stringent_target",5.74665148119001,"Stringent_target"
"Herc3",2.49248931600581,"Low_binding",2.20452559714512,"Low_binding",2.78591354280546,"Low_binding"
"Herc4",2.23180129199244,"Low_binding",2.33098845420504,"Low_binding",0.919165554125915,"Non_target"
"Herpud1",-3.58595889833141,"Non_target",-3.78404122531819,"Non_target",-2.72995897817462,"Non_target"
"Herpud2",2.0039271987398,"Low_binding",2.20608485741079,"Low_binding",1.54967729601982,"Non_target"
"Hes1",-1.87444041526358,"Non_target",-2.01493632777443,"Non_target",-1.34255279319726,"Non_target"
"Hes5",1.01676730866371,"Non_target",0.320020355814719,"Non_target",0.652763063891727,"Non_target"
"Hes6",-0.937846580198263,"Non_target",-1.23407753126413,"Non_target",-0.664584345881492,"Non_target"
"Hexa",-2.85923915653417,"Non_target",-3.05574316092247,"Non_target",-2.27492740338464,"Non_target"
"Hexb",-2.16500430883889,"Non_target",-2.41668406133033,"Non_target",-1.77085459655508,"Non_target"
"Hexd",-1.15381789022474,"Non_target",-1.08585936166799,"Non_target",-0.813104684088737,"Non_target"
"Hexim1",-2.91891115496262,"Non_target",-2.90001654056997,"Non_target",-2.15149872429038,"Non_target"
"Hexim2",-1.64536834340466,"Non_target",-1.82779368035025,"Non_target",-1.20323191223485,"Non_target"
"Hey1",-2.89839549407177,"Non_target",-3.01604922240756,"Non_target",-2.21261256383393,"Non_target"
"Hey2",0.371378355557652,"Non_target",0.507140643779875,"Non_target",0.592834445619012,"Non_target"
"Hfe",0.157165076829304,"Non_target",-0.21427157716919,"Non_target",-0.00515000909781271,"Non_target"
"Hgh1",-0.909888777348704,"Non_target",-1.22892356147956,"Non_target",-0.674038037060652,"Non_target"
"Hgs",1.74551437868472,"Non_target",2.45792575441514,"Low_binding",4.76256762523392,"Stringent_target"
"Hgsnat",-3.04650582797215,"Non_target",-3.29992733192871,"Non_target",-2.52153093203682,"Non_target"
"Hhatl",-0.0131227746990569,"Non_target",-0.365128354190834,"Non_target",-0.148223540877877,"Non_target"
"Hhip",0.501285510097838,"Non_target",0.0196698702023292,"Non_target",0.488870786753237,"Non_target"
"Hibadh",-2.47512039075275,"Non_target",-2.56942147835061,"Non_target",-1.89605842903012,"Non_target"
"Hibch",-1.43504843997158,"Non_target",-1.53492981655347,"Non_target",-1.05017818297641,"Non_target"
"Hic2",0.3188237483706,"Non_target",0.158867405262987,"Non_target",0.400586730374857,"Non_target"
"Hid1",1.97619508332991,"Non_target",3.70966061147214,"High_binding",0.807049897956784,"Non_target"
"Hif1a",4.40522353152062,"Stringent_target",4.66209324448678,"Stringent_target",4.68231823440716,"Stringent_target"
"Hif1an",-1.47158915139048,"Non_target",-1.59958071287658,"Non_target",-1.03541372833028,"Non_target"
"Higd1a",-2.88635860515094,"Non_target",-2.94547383735305,"Non_target",-2.24052406616304,"Non_target"
"Higd2a",-4.34517759912268,"Non_target",-4.41496037174353,"Non_target",-3.49457769755954,"Non_target"
"Hikeshi",-3.14468631706135,"Non_target",-3.2401563468336,"Non_target",-2.47411379586933,"Non_target"
"Hilpda",-0.712362603519588,"Non_target",-1.0519452897489,"Non_target",-0.645880907522193,"Non_target"
"Hinfp",-1.4130641597585,"Non_target",-1.59932973278162,"Non_target",-1.02189706924756,"Non_target"
"Hint1",0.982305608094487,"Non_target",2.77177034949873,"Low_binding",-1.55179033808613,"Non_target"
"Hint2",-1.98762072690243,"Non_target",-2.1188525478513,"Non_target",-1.64843899989423,"Non_target"
"Hint3",-1.86285020614686,"Non_target",-1.98264105490528,"Non_target",-1.4093497864844,"Non_target"
"Hip1",-0.465398568196069,"Non_target",-0.61481580653768,"Non_target",-0.326205713073114,"Non_target"
"Hip1r",2.52109483173619,"Low_binding",4.17440133995388,"Stringent_target",0.952166742123628,"Non_target"
"Hipk1",4.70636260671912,"Stringent_target",4.68738571526944,"Stringent_target",4.65542165964204,"Stringent_target"
"Hipk2",3.29655457621334,"High_binding",4.43301459497212,"Stringent_target",3.12682830174523,"High_binding"
"Hipk3",5.34621077109422,"Stringent_target",5.36932128396063,"Stringent_target",5.04063230131161,"Stringent_target"
"Hira",0.157746799685861,"Non_target",0.116984423977898,"Non_target",0.435392623517229,"Non_target"
"Hirip3",-1.52213380223229,"Non_target",-1.64251932616241,"Non_target",-1.30962431473575,"Non_target"
"Hivep1",4.40327725923523,"Stringent_target",4.77470788869089,"Stringent_target",4.13092253338138,"Stringent_target"
"Hivep2",5.85633254614905,"Stringent_target",5.71283407697706,"Stringent_target",6.56539849152927,"Stringent_target"
"Hivep3",2.32690939267362,"Low_binding",1.94792263927179,"Non_target",2.31908624151387,"Low_binding"
"Hk1",1.47520124964098,"Non_target",1.91560588864021,"Non_target",0.758139513049693,"Non_target"
"Hk2",0.534340851143908,"Non_target",0.368697760435721,"Non_target",0.517460998307234,"Non_target"
"Hkdc1",0.508661130320845,"Non_target",0.69563634604667,"Non_target",0.438741616265447,"Non_target"
"Hlcs",-0.467654522066889,"Non_target",-0.431877644821124,"Non_target",-0.199827387032416,"Non_target"
"Hlf",1.80859043714282,"Non_target",1.39300292443212,"Non_target",1.19727627470476,"Non_target"
"Hltf",4.05943496576886,"Stringent_target",3.90534017223131,"High_binding",1.19138174293788,"Non_target"
"Hmbox1",0.592495981780366,"Non_target",0.574459321976777,"Non_target",-0.16819412068171,"Non_target"
"Hmbs",-1.93730176919986,"Non_target",-2.1130446467862,"Non_target",-1.53915384635148,"Non_target"
"Hmces",-1.61538664032304,"Non_target",-1.50589247448375,"Non_target",-1.13825291925707,"Non_target"
"Hmg20a",-3.25021402000934,"Non_target",-3.32771971757644,"Non_target",-2.50995027622897,"Non_target"
"Hmg20b",-2.23664374343448,"Non_target",-2.46189479580263,"Non_target",-1.71210987986131,"Non_target"
"Hmga1",-3.17060589547639,"Non_target",-3.24614019635812,"Non_target",-2.52182247543405,"Non_target"
"Hmgb1",-4.46775359096718,"Non_target",-4.58898428715923,"Non_target",-3.58024236866872,"Non_target"
"Hmgb1-ps6",0.766110874272956,"Non_target",0.0589861713267123,"Non_target",-0.125537717760396,"Non_target"
"Hmgb2",-0.193880865524112,"Non_target",-0.192986790656188,"Non_target",-0.154350261366345,"Non_target"
"Hmgb3",-1.03898963280835,"Non_target",-0.935604496816365,"Non_target",-0.584440949169458,"Non_target"
"Hmgcl",-1.95809448955508,"Non_target",-2.0207535280816,"Non_target",-1.4383321287497,"Non_target"
"Hmgcll1",-1.0177662766591,"Non_target",-1.15253141972834,"Non_target",-0.620500705025033,"Non_target"
"Hmgcr",3.27113382473405,"High_binding",1.34897964463583,"Non_target",2.33468264991966,"Low_binding"
"Hmgcs1",4.16794547131985,"Stringent_target",4.27571116051354,"Stringent_target",1.13690810625294,"Non_target"
"Hmgn1",-2.38147546106273,"Non_target",-2.26896245119035,"Non_target",-1.72528587322239,"Non_target"
"Hmgn2",-3.87891836202475,"Non_target",-3.96624849391839,"Non_target",-3.13329821004667,"Non_target"
"Hmgn3",-3.332645008338,"Non_target",-3.41274768787248,"Non_target",-2.55354526363297,"Non_target"
"Hmgn5",-1.02954964099974,"Non_target",-1.09594869483825,"Non_target",-0.551973829075513,"Non_target"
"Hmgxb3",2.9745666108937,"Low_binding",2.45721447080119,"Low_binding",2.98178011272163,"Low_binding"
"Hmgxb4",-1.31111835105065,"Non_target",-1.27508695162084,"Non_target",-0.979804306753883,"Non_target"
"Hmox1",-1.37398806381173,"Non_target",-1.5831589117185,"Non_target",-0.930985979655491,"Non_target"
"Hmox2",0.912394428414585,"Non_target",0.198897613340319,"Non_target",0.457668790900429,"Non_target"
"Hnmt",-2.58366346659061,"Non_target",-2.60202626022684,"Non_target",-1.9341671761968,"Non_target"
"Hnrnpa0",4.99103435093755,"Stringent_target",4.96948992866855,"Stringent_target",5.31716266270098,"Stringent_target"
"Hnrnpa1",4.55888686044887,"Stringent_target",3.67638373223481,"High_binding",3.38740036995779,"High_binding"
"Hnrnpa2b1",4.32385368675625,"Stringent_target",4.66770123524144,"Stringent_target",4.99364114194905,"Stringent_target"
"Hnrnpa3",0.894858870759344,"Non_target",2.26629989905248,"Low_binding",2.41277060352481,"Low_binding"
"Hnrnpab",3.55939736218159,"High_binding",4.48434884448086,"Stringent_target",1.69459523776207,"Non_target"
"Hnrnpc",0.441203204151012,"Non_target",0.121422810716637,"Non_target",1.16242764517546,"Non_target"
"Hnrnpd",1.91601157511868,"Non_target",-0.75080706036478,"Non_target",3.45363099006843,"High_binding"
"Hnrnpdl",3.52337663275855,"High_binding",1.5390104082103,"Non_target",2.89733622690533,"Low_binding"
"Hnrnpf",-4.06333914513515,"Non_target",-4.04693430899843,"Non_target",-3.08317310964644,"Non_target"
"Hnrnph1",-4.44495589082061,"Non_target",-4.50204172243002,"Non_target",-3.41320476436381,"Non_target"
"Hnrnph2",0.664030225601247,"Non_target",3.98788252474019,"High_binding",1.74025997966351,"Non_target"
"Hnrnph3",-1.5665180170829,"Non_target",-1.44349381627927,"Non_target",-1.06237132987073,"Non_target"
"Hnrnpk",-1.59541345140838,"Non_target",0.410932510739498,"Non_target",-2.71209743606338,"Non_target"
"Hnrnpl",-4.75301765867359,"Non_target",-4.91271019956643,"Non_target",-3.81230690985685,"Non_target"
"Hnrnpll",3.51303539879816,"High_binding",3.61643503420461,"High_binding",3.03250998657701,"High_binding"
"Hnrnpm",-3.22066516069678,"Non_target",-3.19345941914197,"Non_target",-2.52309537316242,"Non_target"
"Hnrnpr",-0.167882887960848,"Non_target",0.0260183725249257,"Non_target",-0.696375040625566,"Non_target"
"Hnrnpu",4.86111340808724,"Stringent_target",5.73096271798704,"Stringent_target",5.92283846169884,"Stringent_target"
"Hnrnpul1",4.08388065583806,"Stringent_target",3.87740982056579,"High_binding",3.97433883143114,"High_binding"
"Hnrnpul2",4.98299488387397,"Stringent_target",4.32042630953557,"Stringent_target",2.87723455926049,"Low_binding"
"Hoga1",0.279358579630248,"Non_target",0.371674677951223,"Non_target",0.517854611984677,"Non_target"
"Homer1",1.71825808726112,"Non_target",2.08135058038931,"Low_binding",3.66484840261832,"High_binding"
"Homer2",4.76707358909424,"Stringent_target",4.82085087961253,"Stringent_target",5.99131006917223,"Stringent_target"
"Homer3",3.9289352250676,"High_binding",1.18968654301588,"Non_target",-2.57390009886642,"Non_target"
"Homez",1.81863660426459,"Non_target",1.24334757965808,"Non_target",0.689044412773882,"Non_target"
"Hook1",-1.40773076065398,"Non_target",-1.48879964482477,"Non_target",-1.03926480068445,"Non_target"
"Hook2",-0.342493767010094,"Non_target",-0.406004266777492,"Non_target",-0.118495982578919,"Non_target"
"Hook3",2.49167914825471,"Low_binding",2.58081923781628,"Low_binding",1.40346797039637,"Non_target"
"Hopx",-2.30190478963429,"Non_target",-2.33002625895368,"Non_target",-1.7463409039265,"Non_target"
"Hp1bp3",-4.29204901566067,"Non_target",-4.3833534290362,"Non_target",-3.43249996833918,"Non_target"
"Hpca",2.47366827561751,"Low_binding",2.05410167866337,"Low_binding",3.65215137018523,"High_binding"
