"gene_name","Pathway_group","log2FC_5v0","pvalue_5v0","padj_5v0","log2FC_30v5","pvalue_30v5","padj_30v5","Significant_reversal","Temporal_category","Plot_category"
"Cdh2","Synaptic: increased at 5 min",0.22892423531511294,5.110623499592382e-5,0.0017536739494315573,-0.2844907266963423,6.621233397862439e-8,1.889053286627358e-5,TRUE,"Significant reversal","Synaptic reversal"
"Chrm1","Synaptic: increased at 5 min",0.24482912678916008,3.3519932471580173e-7,3.528871717089003e-5,-0.25297486779176065,1.4216957339389642e-4,0.0034198751497967086,TRUE,"Significant reversal","Synaptic reversal"
"Chst11","Synaptic: increased at 5 min",0.18286825363674,6.280825572774459e-4,0.01116602691054591,-0.20302853014440522,0.003772081629589632,0.037776242801473965,TRUE,"Significant reversal","Synaptic reversal"
"Clcn3","Synaptic: increased at 5 min",0.19298781244001922,3.9993543317747775e-4,0.00819159596622194,-0.17940548738030215,9.721980509242963e-4,0.014081376255890517,TRUE,"Significant reversal","Synaptic reversal"
"Cln6","Synaptic: increased at 5 min",0.4268822228452809,2.778251214106092e-5,0.0011163612406421097,-0.5412643087215416,9.547607577962499e-8,2.3783238450467853e-5,TRUE,"Significant reversal","Synaptic reversal"
"Clptm1","Synaptic: increased at 5 min",0.21208791276660582,9.658538040780653e-4,0.015196381030974976,-0.22884993612204338,0.0023067874466207875,0.026824330232363813,TRUE,"Significant reversal","Synaptic reversal"
"Clstn1","Synaptic: increased at 5 min",0.19948971615839606,3.8294632840188197e-4,0.00802183500716268,-0.23528242115016454,0.0016242259123855798,0.020909378900713028,TRUE,"Significant reversal","Synaptic reversal"
"Clstn2","Synaptic: increased at 5 min",0.36238632706802243,3.215273804904838e-15,2.6733765044012613e-12,-0.44666182764521256,3.381693012119964e-18,2.074330493634386e-14,TRUE,"Significant reversal","Synaptic reversal"
"Clstn3","Synaptic: increased at 5 min",0.1797321346498558,2.0448276761451592e-4,0.0051521077742314745,-0.3204510129538785,2.1352193644302926e-5,0.001019255687269682,TRUE,"Significant reversal","Synaptic reversal"
"Cntn1","Synaptic: increased at 5 min",0.22475386299228148,2.975005136067117e-7,3.31513716657211e-5,-0.3362878532985455,1.755754416022465e-7,3.4923611982485234e-5,TRUE,"Significant reversal","Synaptic reversal"
"Cntnap2","Synaptic: increased at 5 min",0.15334085988824864,0.003094730401917137,0.03510067252289857,-0.2567933944938026,0.002178016285578756,0.025692215184115557,TRUE,"Significant reversal","Synaptic reversal"
"Crim1","Synaptic: increased at 5 min",0.21353758878961077,6.2166211288771444e-6,3.753936188940394e-4,-0.2942006188613849,1.9431919309215683e-4,0.004295539514211216,TRUE,"Significant reversal","Synaptic reversal"
"Csmd1","Synaptic: increased at 5 min",0.15675726320946964,0.0016871243055462991,0.022795158273312435,-0.22510969758420846,2.967112131178231e-5,0.0012551907456998116,TRUE,"Significant reversal","Synaptic reversal"
"Ctsb","Synaptic: increased at 5 min",0.22293370040159693,2.0409118292202908e-4,0.0051521077742314745,-0.20670626803616352,0.001780395451077987,0.022242251928538435,TRUE,"Significant reversal","Synaptic reversal"
"Ctsd","Synaptic: increased at 5 min",0.272966762173147,1.7527945658375454e-6,1.3391942912420175e-4,-0.28068200204843596,1.9648690867011047e-6,1.8686057329960585e-4,TRUE,"Significant reversal","Synaptic reversal"
"Dcc","Synaptic: increased at 5 min",0.3152846135862781,1.6416972429042658e-7,2.1125125593514533e-5,-0.30980453098327804,1.3397506291447447e-7,2.9350108425620945e-5,TRUE,"Significant reversal","Synaptic reversal"
"Dgcr2","Synaptic: increased at 5 min",0.21655147137318864,2.6741407782133905e-4,0.006311089011290074,-0.24219347505426872,2.2915993346652238e-5,0.0010384647827840889,TRUE,"Significant reversal","Synaptic reversal"
"Dpp6","Synaptic: increased at 5 min",0.15528950094621605,1.4757812100368864e-4,0.00400796962293686,-0.24342463844822512,6.567418115422759e-5,0.0020872820062177826,TRUE,"Significant reversal","Synaptic reversal"
"Drd1","Synaptic: increased at 5 min",0.854324163268645,4.889918704147049e-7,4.9397318946846224e-5,-0.8788517882642788,1.8067490117768436e-6,1.7732157501182654e-4,TRUE,"Significant reversal","Synaptic reversal"
"Epha4","Synaptic: increased at 5 min",0.1995252218237015,6.668528425307703e-5,0.002197564748449724,-0.28186707709343056,1.0766069067451043e-5,6.003551605431337e-4,TRUE,"Significant reversal","Synaptic reversal"
"Epha7","Synaptic: increased at 5 min",0.2089239022171526,6.5541483002927066e-6,3.892515877904608e-4,-0.21663835320974031,0.001817280666950824,0.022542365239790405,TRUE,"Significant reversal","Synaptic reversal"
"Ephb2","Synaptic: increased at 5 min",0.2862988130793237,1.9824454607657364e-4,0.005041941878921611,-0.2756784022992645,8.329821612074046e-4,0.012569526634308045,TRUE,"Significant reversal","Synaptic reversal"
"Faim2","Synaptic: increased at 5 min",0.19923609902933662,6.4751374172548076e-6,3.866837588016973e-4,-0.2205924165996691,1.8037538986591968e-5,8.992121097211124e-4,TRUE,"Significant reversal","Synaptic reversal"
"Fkrp","Synaptic: increased at 5 min",0.29239436551969156,5.431660157161326e-4,0.010210576458914222,-0.2584299686169608,6.078537404139706e-4,0.009982797439623282,TRUE,"Significant reversal","Synaptic reversal"
"Fstl5","Synaptic: increased at 5 min",0.5932875907276985,5.377648611341259e-7,5.189911057141757e-5,-0.5913571302044055,3.615633355275265e-5,0.0014448400652285651,TRUE,"Significant reversal","Synaptic reversal"
"Gaa","Synaptic: increased at 5 min",0.23767101059257847,8.22750550121048e-6,4.468899847366034e-4,-0.35743250001294435,5.878966325236118e-6,3.941156222841349e-4,TRUE,"Significant reversal","Synaptic reversal"
"Gabrb1","Synaptic: increased at 5 min",0.23637104297985775,5.701566349120546e-6,3.499165543448443e-4,-0.2773031189037461,6.239903116014365e-5,0.0020274917113830117,TRUE,"Significant reversal","Synaptic reversal"
"Gabrb3","Synaptic: increased at 5 min",0.17875506952153994,9.919214517167253e-6,5.129989938567504e-4,-0.18139571871352148,0.0010628066492137185,0.015108356862750751,TRUE,"Significant reversal","Synaptic reversal"
"Gabrd","Synaptic: increased at 5 min",0.2649572536931131,7.871853149681142e-4,0.013124345118559894,-0.31198690056316414,2.022466709960249e-5,9.806965058415942e-4,TRUE,"Significant reversal","Synaptic reversal"
"Gabrg2","Synaptic: increased at 5 min",0.18819362257797967,3.3317558804860064e-5,0.001300106473363655,-0.25163354805690336,2.246232019545632e-5,0.001037280269560389,TRUE,"Significant reversal","Synaptic reversal"
"Glg1","Synaptic: increased at 5 min",0.24354797108357965,6.678950650676997e-7,6.016064798597305e-5,-0.32688718445922155,1.2517214172653295e-5,6.735139625882045e-4,TRUE,"Significant reversal","Synaptic reversal"
"Gpc1","Synaptic: increased at 5 min",0.28867709976420897,4.0014457120595657e-4,0.00819159596622194,-0.34494165724674436,3.928710247758048e-4,0.00720439720769742,TRUE,"Significant reversal","Synaptic reversal"
"Gpc4","Synaptic: increased at 5 min",0.21348344152771306,0.0017256157345064416,0.023055847310605844,-0.34157388692872764,1.2479935547800167e-5,6.735139625882045e-4,TRUE,"Significant reversal","Synaptic reversal"
"Gpm6a","Synaptic: increased at 5 min",0.20571032884621754,1.2472389639487255e-5,6.198375642508945e-4,-0.15855678755644287,0.0017210627574771186,0.021811981310670754,TRUE,"Significant reversal","Synaptic reversal"
"Gpm6b","Synaptic: increased at 5 min",0.23338273030446025,9.308516539545686e-5,0.00283424662749153,-0.1852346736213183,0.002547122842582232,0.028423328199467017,TRUE,"Significant reversal","Synaptic reversal"
"Gpr12","Synaptic: increased at 5 min",0.3645915308638543,4.829085945498931e-5,0.0017002472307784346,-0.3734187819553299,1.3358304891594078e-5,7.03346285021786e-4,TRUE,"Significant reversal","Synaptic reversal"
"Gpr158","Synaptic: increased at 5 min",0.21617916424268893,9.899473579321525e-6,5.129989938567504e-4,-0.2948547480128186,9.764454866660848e-7,1.1211296800094959e-4,TRUE,"Significant reversal","Synaptic reversal"
"Gpr83","Synaptic: increased at 5 min",0.5187953295340727,2.340222586764727e-5,9.766589166154414e-4,-0.5403329807493652,1.107529887834151e-5,6.135501272972432e-4,TRUE,"Significant reversal","Synaptic reversal"
"Gprc5b","Synaptic: increased at 5 min",0.2890983219970932,4.375084660651665e-5,0.001576343003232795,-0.2554659207975808,4.745540479712778e-4,0.008293203789902616,TRUE,"Significant reversal","Synaptic reversal"
"Grin1","Synaptic: increased at 5 min",0.16183280336415745,4.2445192145153644e-4,0.008500891501992841,-0.24424220555679962,0.001205827067887376,0.016677662309856064,TRUE,"Significant reversal","Synaptic reversal"
"Grin2a","Synaptic: increased at 5 min",0.13701748131472985,0.0036202909556863824,0.03921014523047506,-0.21648686026246317,0.0038251934098547887,0.03821455435838644,TRUE,"Significant reversal","Synaptic reversal"
"Grina","Synaptic: increased at 5 min",0.15659094689545278,1.0623889894636636e-4,0.0031204789638893315,-0.29685527040007825,3.607437766905643e-6,2.7833991524778886e-4,TRUE,"Significant reversal","Synaptic reversal"
"Grm2","Synaptic: increased at 5 min",0.3600635825815402,8.219455466814934e-11,3.290522005214912e-8,-0.4406482322509602,1.0932536443402667e-4,0.0028767163911230954,TRUE,"Significant reversal","Synaptic reversal"
"Grn","Synaptic: increased at 5 min",0.3943282757499587,1.2228619774916455e-6,1.0090011537944425e-4,-0.49936315315502033,1.7649689785735933e-7,3.4923611982485234e-5,TRUE,"Significant reversal","Synaptic reversal"
"Hapln4","Synaptic: increased at 5 min",0.22925732684094094,2.825855311823186e-4,0.006608162568880207,-0.3521252862342774,1.3475540486204853e-4,0.003319637162344601,TRUE,"Significant reversal","Synaptic reversal"
"Hyou1","Synaptic: increased at 5 min",0.31808092268155375,1.0465026955232755e-8,2.0947495622057566e-6,-0.33012885709794765,1.5349316394656445e-6,1.5692117794137105e-4,TRUE,"Significant reversal","Synaptic reversal"
"Icam5","Synaptic: increased at 5 min",0.18854225044750034,6.294261655993468e-4,0.011171539284012053,-0.2527557809702897,0.0016370276542394227,0.020985428696143404,TRUE,"Significant reversal","Synaptic reversal"
"Insr","Synaptic: increased at 5 min",0.17133688566315627,0.0027709527656730555,0.03259110820909691,-0.35860472491217865,2.7407477722853947e-4,0.005585297951893226,TRUE,"Significant reversal","Synaptic reversal"
"Islr2","Synaptic: increased at 5 min",0.49246533153565963,5.23167817648827e-10,1.570811372490603e-7,-0.5385740254229027,2.3666150156105717e-12,9.677877670503498e-9,TRUE,"Significant reversal","Synaptic reversal"
"Kcna1","Synaptic: increased at 5 min",0.29357007255898554,1.011376472806609e-9,2.7329920736416596e-7,-0.30794199557816815,8.571164858713139e-7,1.0840314483164205e-4,TRUE,"Significant reversal","Synaptic reversal"
"Kcnc1","Synaptic: increased at 5 min",0.27056686774790134,3.366631129581549e-5,0.0013042980602024003,-0.3592532416206981,2.0425905757267525e-8,7.527040016405602e-6,TRUE,"Significant reversal","Synaptic reversal"
"Kcng2","Synaptic: increased at 5 min",0.3920014644734529,1.4047147148802953e-4,0.003887099785198768,-0.5782568895560969,1.0791099779738216e-9,7.78736541751932e-7,TRUE,"Significant reversal","Synaptic reversal"
"Kcnj11","Synaptic: increased at 5 min",0.28168908184175573,0.0018535844275298977,0.02416814725834821,-0.25599479296728617,0.0017904407669329318,0.022322283870663828,TRUE,"Significant reversal","Synaptic reversal"
"Kcnj4","Synaptic: increased at 5 min",0.25777565851472195,0.0011091319220137429,0.01698102966720474,-0.3240602758637078,7.811049563964286e-5,0.002331531777389632,TRUE,"Significant reversal","Synaptic reversal"
"Kcnk1","Synaptic: increased at 5 min",0.2532592057510124,1.6983680996402427e-4,0.004455742909954219,-0.3362256802787146,1.2383422502732896e-4,0.0031649964013234825,TRUE,"Significant reversal","Synaptic reversal"
"Kcnq5","Synaptic: increased at 5 min",0.35834873993005206,3.406344315056983e-8,5.4953993584255124e-6,-0.392839713419707,3.0547168446428895e-5,0.001270348008477253,TRUE,"Significant reversal","Synaptic reversal"
"Kndc1","Synaptic: increased at 5 min",0.2071454739598034,0.0014529934795916937,0.0205568148179406,-0.38033279734605524,6.534819284991998e-9,3.206766519531273e-6,TRUE,"Significant reversal","Synaptic reversal"
"Ldlr","Synaptic: increased at 5 min",0.7412293278302107,3.565378401073717e-8,5.667378696647913e-6,-0.7215342419316234,2.711595260423644e-5,0.0011754717545893027,TRUE,"Significant reversal","Synaptic reversal"
"Lgi1","Synaptic: increased at 5 min",0.24932998989964492,2.2258208185213143e-7,2.5869781964942887e-5,-0.30654873994310217,3.528953702519996e-6,2.757528918631549e-4,TRUE,"Significant reversal","Synaptic reversal"
"Lrfn4","Synaptic: increased at 5 min",0.2115555001532335,0.004649628891359913,0.04670892374951932,-0.2716689694881124,3.0880562390875565e-4,0.006014293711546438,TRUE,"Significant reversal","Synaptic reversal"
"Lrp1","Synaptic: increased at 5 min",0.22957726306502813,1.49466920306614e-4,0.0040490925854491,-0.4951828372351415,3.378250023141471e-5,0.0013768894114252347,TRUE,"Significant reversal","Synaptic reversal"
"Lrrc4b","Synaptic: increased at 5 min",0.22249036397895514,1.0994228179773556e-4,0.0031945325912680744,-0.2868057293517944,6.85301090140262e-5,0.0021392554131910266,TRUE,"Significant reversal","Synaptic reversal"
"Lrtm2","Synaptic: increased at 5 min",0.37490513172964307,2.5705480166899247e-6,1.840069769033205e-4,-0.29154225199241035,1.8096632744818338e-4,0.004088572569308129,TRUE,"Significant reversal","Synaptic reversal"
"Lsamp","Synaptic: increased at 5 min",0.18879635598226036,1.7728645546766704e-5,7.758256263765235e-4,-0.24370394414653027,2.2939676893910018e-5,0.0010384647827840889,TRUE,"Significant reversal","Synaptic reversal"
"Ly6e","Synaptic: increased at 5 min",0.27626005720881763,9.98014521722607e-4,0.015588929140606443,-0.3406472970617461,9.998387440866617e-5,0.0027056325005943463,TRUE,"Significant reversal","Synaptic reversal"
"Man2b1","Synaptic: increased at 5 min",0.3025908755442618,7.576454549735943e-5,0.002422896367695142,-0.3126251232976589,1.887881243333412e-6,1.809416179157367e-4,TRUE,"Significant reversal","Synaptic reversal"
"Megf8","Synaptic: increased at 5 min",0.29445071944378653,1.0604830502865505e-7,1.4695847808394004e-5,-0.3830045012697003,2.3573108280365122e-5,0.0010593219501227812,TRUE,"Significant reversal","Synaptic reversal"
"Megf9","Synaptic: increased at 5 min",0.23552011281342913,1.7369805528848546e-5,7.632123087858696e-4,-0.2983365127063563,2.534145594367509e-4,0.005278250959541699,TRUE,"Significant reversal","Synaptic reversal"
"Mfsd12","Synaptic: increased at 5 min",0.28358272203573665,3.885659598918676e-4,0.00809250377740115,-0.3578333800571637,4.631630342429043e-6,3.2655655770643397e-4,TRUE,"Significant reversal","Synaptic reversal"
"Mgat3","Synaptic: increased at 5 min",0.2550575821327901,3.711901410813422e-5,0.0013883025034422932,-0.3177332677480203,2.8512416285455265e-7,5.0694249708690614e-5,TRUE,"Significant reversal","Synaptic reversal"
"Mmp17","Synaptic: increased at 5 min",0.24991864585259704,1.8117790832239227e-6,1.3694769308089078e-4,-0.2655939942299026,8.901082005351031e-7,1.0862440898927395e-4,TRUE,"Significant reversal","Synaptic reversal"
"Mycl","Synaptic: increased at 5 min",0.45635759337617166,6.36347692338224e-9,1.4634642992518856e-6,-0.3588677411337168,1.1614307495242868e-4,0.003000121438660756,TRUE,"Significant reversal","Synaptic reversal"
"Ncam1","Synaptic: increased at 5 min",0.18300094029982272,7.960171012323822e-4,0.013171670942637433,-0.2866274432266546,1.0373010086848507e-4,0.0027604357428515722,TRUE,"Significant reversal","Synaptic reversal"
"Ncan","Synaptic: increased at 5 min",0.16109283408782699,0.0012944625772908867,0.018882383263073135,-0.25311422465899763,1.0297253853152051e-4,0.0027462328319667255,TRUE,"Significant reversal","Synaptic reversal"
"Nceh1","Synaptic: increased at 5 min",0.19478559022051403,7.388776020374648e-5,0.0023840382090814793,-0.21455896585572204,8.790513368829885e-5,0.0024982019036211755,TRUE,"Significant reversal","Synaptic reversal"
"Ncstn","Synaptic: increased at 5 min",0.2412416339251022,3.993885939259431e-4,0.00819159596622194,-0.27709196069674846,3.853945592823833e-5,0.0015018698835147447,TRUE,"Significant reversal","Synaptic reversal"
"Nectin1","Synaptic: increased at 5 min",0.26546378666923365,8.97518928499271e-7,7.823614595281146e-5,-0.375944442939342,2.6065710754575615e-8,8.642544311814423e-6,TRUE,"Significant reversal","Synaptic reversal"
"Nell2","Synaptic: increased at 5 min",0.2452064804670228,8.315638518209606e-9,1.7285333989101467e-6,-0.3310595705558736,8.049299049924269e-7,1.0505191568560736e-4,TRUE,"Significant reversal","Synaptic reversal"
"Nfasc","Synaptic: increased at 5 min",0.21562643990945152,4.425514406594409e-4,0.008761059564263547,-0.30674517668447643,7.062239613355421e-4,0.01108992006044185,TRUE,"Significant reversal","Synaptic reversal"
"Nlgn1","Synaptic: increased at 5 min",0.12836431880010446,0.004131302960195062,0.042867455812077945,-0.16940030535011885,0.0021367636658947693,0.025376395598448235,TRUE,"Significant reversal","Synaptic reversal"
"Nlgn3","Synaptic: increased at 5 min",0.22110223799316864,6.484097284996147e-7,5.889630886850702e-5,-0.2900872438529175,3.7022862685993248e-6,2.8315799547820424e-4,TRUE,"Significant reversal","Synaptic reversal"
"Npnt","Synaptic: increased at 5 min",0.36790892265923436,2.3310603434450186e-10,7.873884766342876e-8,-0.3668718366516543,9.871805748029522e-10,7.569207057301636e-7,TRUE,"Significant reversal","Synaptic reversal"
"Nptn","Synaptic: increased at 5 min",0.15924833305283395,7.96953723423525e-4,0.013171670942637433,-0.2161796715493838,0.0013750101733848688,0.01857778062454358,TRUE,"Significant reversal","Synaptic reversal"
"Nptx1","Synaptic: increased at 5 min",0.2891320600617246,5.532185544248377e-8,8.305193548302876e-6,-0.37139647543159576,4.769236340576898e-11,7.313623928274673e-8,TRUE,"Significant reversal","Synaptic reversal"
"Nptxr","Synaptic: increased at 5 min",0.2534997791052708,2.357373582553564e-5,9.800327328392876e-4,-0.43919422110023343,4.5400927529670665e-9,2.531720813336362e-6,TRUE,"Significant reversal","Synaptic reversal"
"Npy2r","Synaptic: increased at 5 min",0.5399627410109978,6.682715917992638e-12,3.14058592859054e-9,-0.5227430993915294,1.6749059935383977e-9,1.0814603541436349e-6,TRUE,"Significant reversal","Synaptic reversal"
"Nrcam","Synaptic: increased at 5 min",0.2527327621390201,1.7716026070020627e-8,3.24563603035344e-6,-0.30995406968118944,2.0380967595145417e-7,3.906776725894437e-5,TRUE,"Significant reversal","Synaptic reversal"
"Nrp2","Synaptic: increased at 5 min",0.2020888444410525,1.8002018126379846e-4,0.004666278511463783,-0.26233793375390446,4.757760951610223e-5,0.0017019096393760646,TRUE,"Significant reversal","Synaptic reversal"
"Nrxn1","Synaptic: increased at 5 min",0.16663159087038507,4.557988491600913e-4,0.008990382774765378,-0.18638667369915995,5.829619541374879e-5,0.0019381510171703796,TRUE,"Significant reversal","Synaptic reversal"
"Nrxn2","Synaptic: increased at 5 min",0.19029025281858009,3.3863867110521377e-4,0.007394637163588395,-0.3000844614989641,6.498583232780466e-5,0.0020800850030466963,TRUE,"Significant reversal","Synaptic reversal"
"Ntrk3","Synaptic: increased at 5 min",0.15859955606164775,7.458223771545033e-4,0.012748148375416228,-0.21238254572050308,1.107571379259706e-4,0.0028971611259612094,TRUE,"Significant reversal","Synaptic reversal"
"P4hb","Synaptic: increased at 5 min",0.2949041367450692,1.869306385007772e-5,8.147311578850406e-4,-0.3008246250277305,2.1902819548310375e-5,0.001032876953463754,TRUE,"Significant reversal","Synaptic reversal"
"Pacc1","Synaptic: increased at 5 min",0.47618718734307025,0.0010721654189031378,0.016579450662266116,-0.4611965923629337,4.6150559736511155e-4,0.008158332598231004,TRUE,"Significant reversal","Synaptic reversal"
"Pcdh1","Synaptic: increased at 5 min",0.27173849008022477,1.4295123518180595e-10,5.328137589931519e-8,-0.36264174205255884,3.739125796174526e-6,2.8315799547820424e-4,TRUE,"Significant reversal","Synaptic reversal"
"Pcdhga12","Synaptic: increased at 5 min",0.322938238441637,5.00748395984997e-7,4.965678359818195e-5,-0.40945798937592337,3.213238056272468e-7,5.4750006214375886e-5,TRUE,"Significant reversal","Synaptic reversal"
"Pcsk5","Synaptic: increased at 5 min",0.35530402714028625,4.1440008803189855e-4,0.008451416134975078,-0.5019733547343564,9.098113030225313e-5,0.002542497737011484,TRUE,"Significant reversal","Synaptic reversal"
"Pcyox1","Synaptic: increased at 5 min",0.19352962474817825,0.003939665440613076,0.04154521341227974,-0.3346249373113374,3.037246182786739e-7,5.322990881489673e-5,TRUE,"Significant reversal","Synaptic reversal"
"Pigt","Synaptic: increased at 5 min",0.20522818908328044,4.56723454360604e-4,0.008992210962083367,-0.318535469157117,1.2934570829476466e-5,6.899187605913796e-4,TRUE,"Significant reversal","Synaptic reversal"
"Plec","Synaptic: increased at 5 min",0.30750606964623267,1.0901283443250274e-6,9.27810808961356e-5,-0.3387489235753239,3.945529866436739e-5,0.001517359260233414,TRUE,"Significant reversal","Synaptic reversal"
"Plxna1","Synaptic: increased at 5 min",0.1558350283171668,6.346114742886678e-4,0.011223812714827183,-0.3266607059588469,0.002404005169517287,0.027511506921304173,TRUE,"Significant reversal","Synaptic reversal"
"Plxnb2","Synaptic: increased at 5 min",0.3955442456752957,4.430645173194906e-8,6.94070198218315e-6,-0.36472895091875873,4.2245927651989885e-5,0.0015873164518341045,TRUE,"Significant reversal","Synaptic reversal"
"Pomgnt2","Synaptic: increased at 5 min",0.23892643527728963,0.0022245819435858277,0.027959890963045592,-0.3257589538832269,1.5719954009333313e-5,7.969107263905003e-4,TRUE,"Significant reversal","Synaptic reversal"
"Porcn","Synaptic: increased at 5 min",0.24336373268307626,2.797569314412829e-5,0.0011199602488699359,-0.2795461593800214,3.9841835820718016e-4,0.007273506575127509,TRUE,"Significant reversal","Synaptic reversal"
"Ppm1l","Synaptic: increased at 5 min",0.2262410366491818,5.487015840732453e-6,3.408572081751557e-4,-0.2014309206806442,4.913592179949826e-5,0.00173717431883644,TRUE,"Significant reversal","Synaptic reversal"
"Psap","Synaptic: increased at 5 min",0.2259609840944913,4.026256612707148e-5,0.0014752477195509005,-0.29229027409371783,3.5543244181775916e-5,0.0014249820902680619,TRUE,"Significant reversal","Synaptic reversal"
"Ptprj","Synaptic: increased at 5 min",0.16918896643835382,3.760976827522359e-4,0.007924444157639215,-0.20968314494813337,6.363503036071128e-5,0.0020598273152116256,TRUE,"Significant reversal","Synaptic reversal"
"Ptpro","Synaptic: increased at 5 min",0.3935566390560401,2.267041895042812e-10,7.873884766342876e-8,-0.36483979868734107,4.294580305058626e-5,0.0015965427631048246,TRUE,"Significant reversal","Synaptic reversal"
"Ptprs","Synaptic: increased at 5 min",0.1540746260027673,1.4061023369532042e-4,0.003887099785198768,-0.3132714304070669,2.6171372405398522e-5,0.0011466799881051039,TRUE,"Significant reversal","Synaptic reversal"
"Rnf167","Synaptic: increased at 5 min",0.184335553709823,0.0012075808240477005,0.018130373789578373,-0.19649705218001193,5.78436625761949e-5,0.0019283316643607584,TRUE,"Significant reversal","Synaptic reversal"
"Robo1","Synaptic: increased at 5 min",0.1741254402023644,0.004122844447153365,0.042867455812077945,-0.19140499148074372,0.004349313202689048,0.04238075803859352,TRUE,"Significant reversal","Synaptic reversal"
"Robo2","Synaptic: increased at 5 min",0.35368193314891355,1.4055955830639391e-7,1.8756892169553233e-5,-0.2834304184114089,2.2193706823595905e-5,0.0010352562559386865,TRUE,"Significant reversal","Synaptic reversal"
"Rtn4r","Synaptic: increased at 5 min",0.4049179376896544,5.170390670794758e-10,1.570811372490603e-7,-0.5501569001394473,3.950740298967477e-8,1.2116920496933251e-5,TRUE,"Significant reversal","Synaptic reversal"
"Rtn4rl1","Synaptic: increased at 5 min",0.19645998877933096,0.002991434077994722,0.034282593006748824,-0.3253966747238899,4.138258408316428e-6,2.9932215289733995e-4,TRUE,"Significant reversal","Synaptic reversal"
"Scamp5","Synaptic: increased at 5 min",0.19144862554992628,2.422440335387517e-4,0.005884080356225545,-0.24430587832995745,1.0235585984076345e-4,0.0027417067435076114,TRUE,"Significant reversal","Synaptic reversal"
"Scarb2","Synaptic: increased at 5 min",0.24731388624285983,1.0301990959651361e-4,0.0030424650350511354,-0.21923328979735396,4.986773294610185e-4,0.008604463400601652,TRUE,"Significant reversal","Synaptic reversal"
"Scn2b","Synaptic: increased at 5 min",0.18643453077342562,1.3595032342690042e-5,6.424614398350531e-4,-0.14243630166066049,0.0035149612733278756,0.035959068744330726,TRUE,"Significant reversal","Synaptic reversal"
"Sema4f","Synaptic: increased at 5 min",0.24170052284879037,4.1897465641654196e-4,0.008464854320011966,-0.2598391065200347,5.751169205520679e-4,0.009534505920719959,TRUE,"Significant reversal","Synaptic reversal"
"Sema5a","Synaptic: increased at 5 min",0.3004122524162004,1.348629999738984e-6,1.08786131844617e-4,-0.30797780085768095,1.978778639495046e-4,0.0043426934435286625,TRUE,"Significant reversal","Synaptic reversal"
"Sema6b","Synaptic: increased at 5 min",0.2476687849929486,6.160885751869795e-4,0.011061798729004889,-0.3230416826209835,5.003955627860625e-4,0.008621984219465471,TRUE,"Significant reversal","Synaptic reversal"
"Sema7a","Synaptic: increased at 5 min",0.27603382577885005,5.014716823911329e-5,0.0017428962749086031,-0.38096706793131685,2.5175899596036893e-5,0.0011070176926314718,TRUE,"Significant reversal","Synaptic reversal"
"Sez6l","Synaptic: increased at 5 min",0.3172728171782349,1.1497288680136107e-12,6.540747018083747e-10,-0.3412838682038738,2.5175358040325995e-8,8.579202567742203e-6,TRUE,"Significant reversal","Synaptic reversal"
"Sez6l2","Synaptic: increased at 5 min",0.2924988293234371,1.1965005473688252e-13,8.08310901031852e-11,-0.3194610389075625,7.510495004647455e-6,4.6534723594452007e-4,TRUE,"Significant reversal","Synaptic reversal"
"Sigmar1","Synaptic: increased at 5 min",0.3584874559845745,0.0014229938695486913,0.020291742395714782,-0.48505740517047263,2.4257257108497763e-6,2.1564350015003666e-4,TRUE,"Significant reversal","Synaptic reversal"
"Sirpa","Synaptic: increased at 5 min",0.146602774774242,0.0014892039840530885,0.020932127260897052,-0.20224109596518977,0.0022070046357327037,0.026008299367831136,TRUE,"Significant reversal","Synaptic reversal"
"Slc12a5","Synaptic: increased at 5 min",0.147201485068027,3.065293464560969e-4,0.00697531727546095,-0.2607094005125181,0.0012994571278070856,0.01773274754609269,TRUE,"Significant reversal","Synaptic reversal"
"Slc12a9","Synaptic: increased at 5 min",0.3047457480778871,0.0047343079038043735,0.047426444978889225,-0.30693672664072846,0.0026018701289721373,0.028782455132759406,TRUE,"Significant reversal","Synaptic reversal"
"Slc17a7","Synaptic: increased at 5 min",0.24995758928980488,9.250922979611667e-4,0.01474826349360214,-0.3225419726698187,2.7673277421652484e-4,0.005601047800950903,TRUE,"Significant reversal","Synaptic reversal"
"Slc1a4","Synaptic: increased at 5 min",0.6848944514802362,5.767418175059421e-13,3.4633346141231824e-10,-0.48468663520126126,6.902816751509258e-7,9.43737172715424e-5,TRUE,"Significant reversal","Synaptic reversal"
"Slc23a2","Synaptic: increased at 5 min",0.1863670014324497,8.086422519326592e-4,0.0133038266379606,-0.20604337838037295,0.0022105149446182072,0.026008299367831136,TRUE,"Significant reversal","Synaptic reversal"
"Slc24a2","Synaptic: increased at 5 min",0.20473027143567185,7.088790522299595e-5,0.002307913757696877,-0.24956242270464343,4.643075206928154e-4,0.008158332598231004,TRUE,"Significant reversal","Synaptic reversal"
"Slc30a5","Synaptic: increased at 5 min",0.19680090594649882,0.002952528528359049,0.034023327146090576,-0.19117948932002266,0.003881825050490843,0.03859175828154106,TRUE,"Significant reversal","Synaptic reversal"
